0.80258,0.0072589,2.2104e+06,2.1813e+06,-0.47534,0.23435,-0.47521,-1.4916e-05,-3.273e-07,-1.154e-05,8.112e-06
0.80258,-0.012652,2.2231e+06,2.1747e+06,-0.47524,-0.05331,-0.47521,-1.4359e-05,-3.4634e-07,1.2679e-05,-3.8818e-05
0.80257,-7.4666e-05,2.253e+06,2.1592e+06,-0.47523,0.076862,-0.47521,-1.3763e-05,-3.6462e-07,3.0411e-05,-7.0123e-05
0.80257,-0.0099635,2.2766e+06,2.1469e+06,-0.47518,0.035887,-0.47521,-1.3137e-05,-3.8212e-07,4.6958e-05,-9.5509e-05
0.80257,0.011349,2.2734e+06,2.1486e+06,-0.47519,-0.071228,-0.47521,-1.249e-05,-3.9878e-07,5.2117e-05,-0.00010805
0.80257,-0.0029853,2.2537e+06,2.1588e+06,-0.47516,0.14215,-0.47521,-1.1828e-05,-4.1459e-07,5.3817e-05,-0.00011398
0.80258,0.010638,2.2357e+06,2.1682e+06,-0.47522,-0.27136,-0.47521,-1.1158e-05,-4.2954e-07,4.3018e-05,-9.2362e-05
0.80258,-0.0018395,2.215e+06,2.1789e+06,-0.47529,0.1393,-0.47521,-1.0486e-05,-4.4361e-07,2.4586e-05,-6.3337e-05
0.80258,0.0082223,2.2e+06,2.1867e+06,-0.47532,-0.20769,-0.47521,-9.816e-06,-4.5681e-07,1.2239e-05,-4.448e-05
0.80259,-0.00020076,2.1812e+06,2.1965e+06,-0.47535,0.15406,-0.47521,-9.1537e-06,-4.6915e-07,1.129e-05,-3.9841e-05
0.80259,0.00090842,2.1795e+06,2.1974e+06,-0.4753,-0.052342,-0.47521,-8.5025e-06,-4.8063e-07,1.8324e-05,-5.5192e-05
0.80259,-0.005118,2.1894e+06,2.1923e+06,-0.47532,0.021305,-0.47521,-7.8658e-06,-4.9127e-07,2.7184e-05,-7.276e-05
0.80258,-0.0019937,2.2061e+06,2.1836e+06,-0.47523,0.15013,-0.47521,-7.2465e-06,-5.011e-07,4.7914e-05,-0.00010516
0.80258,-0.0013521,2.214e+06,2.1795e+06,-0.47522,-0.12319,-0.47521,-6.6471e-06,-5.1013e-07,6.2363e-05,-0.00013316
0.80258,-0.0021797,2.2223e+06,2.1752e+06,-0.47517,0.22408,-0.47521,-6.0695e-06,-5.184e-07,7.38e-05,-0.00015584
0.80258,0.0005859,2.226e+06,2.1732e+06,-0.47519,-0.26413,-0.47521,-5.5154e-06,-5.2594e-07,7.6966e-05,-0.00015757
0.80258,-0.00045222,2.2257e+06,2.1734e+06,-0.47522,0.20007,-0.47521,-4.9859e-06,-5.3277e-07,7.2261e-05,-0.00015226
0.80258,0.0062537,2.2121e+06,2.1805e+06,-0.47521,-0.18082,-0.47521,-4.4822e-06,-5.3892e-07,6.9531e-05,-0.00015008
0.80258,0.00011789,2.1971e+06,2.1883e+06,-0.47525,0.093397,-0.47521,-4.0047e-06,-5.4444e-07,6.6476e-05,-0.0001423
0.80258,0.0021924,2.1917e+06,2.1911e+06,-0.47522,-0.03419,-0.47521,-3.5538e-06,-5.4936e-07,6.5313e-05,-0.00014179
0.80259,-0.0015027,2.19e+06,2.1919e+06,-0.47528,-0.074881,-0.47521,-3.1298e-06,-5.537e-07,6.0051e-05,-0.00013558
0.80258,0.0008036,2.1917e+06,2.1911e+06,-0.47523,0.16299,-0.47521,-2.7325e-06,-5.5751e-07,6.6774e-05,-0.00014326
0.80258,-0.00099196,2.1921e+06,2.1908e+06,-0.47523,-0.15561,-0.47521,-2.3617e-06,-5.6083e-07,7.1646e-05,-0.00015324
0.80258,-0.00063505,2.196e+06,2.1888e+06,-0.47521,0.19803,-0.47521,-2.017e-06,-5.6367e-07,7.4891e-05,-0.00016186
0.80258,-0.00025503,2.1981e+06,2.1878e+06,-0.47521,-0.19234,-0.47521,-1.6978e-06,-5.6609e-07,7.8223e-05,-0.00016321
0.80258,-0.0030117,2.2057e+06,2.1838e+06,-0.47522,0.16292,-0.47521,-1.4034e-06,-5.6811e-07,7.6785e-05,-0.00016204
0.80258,0.0044408,2.2024e+06,2.1855e+06,-0.4752,-0.12199,-0.47521,-1.1331e-06,-5.6975e-07,7.5103e-05,-0.00016155
0.80258,-0.00336,2.1998e+06,2.1868e+06,-0.47524,0.035366,-0.47521,-8.8608e-07,-5.7107e-07,7.1726e-05,-0.00015192
0.80258,0.0034419,2.1996e+06,2.1869e+06,-0.47521,0.027255,-0.47521,-6.6134e-07,-5.7207e-07,7.0457e-05,-0.00015058
0.80258,-0.0024041,2.1972e+06,2.1882e+06,-0.47525,-0.098137,-0.47521,-4.5794e-07,-5.728e-07,6.5135e-05,-0.00014364
0.80258,0.0021397,2.1978e+06,2.1879e+06,-0.47523,0.13913,-0.47521,-2.7485e-07,-5.7328e-07,6.5691e-05,-0.00014079
0.80258,-0.0023981,2.1984e+06,2.1876e+06,-0.47524,-0.1589,-0.47521,-1.1103e-07,-5.7353e-07,6.3398e-05,-0.00013694
0.80258,0.00055996,2.2027e+06,2.1853e+06,-0.47524,0.15639,-0.47521,3.4579e-08,-5.7358e-07,6.0173e-05,-0.00013401
0.80258,-0.00025825,2.202e+06,2.1857e+06,-0.47523,-0.13273,-0.47521,1.6304e-07,-5.7345e-07,6.0722e-05,-0.00013027
0.80258,-0.0013175,2.2057e+06,2.1838e+06,-0.47525,0.088621,-0.47521,2.7542e-07,-5.7317e-07,5.6869e-05,-0.00012425
0.80258,0.00089049,2.2067e+06,2.1832e+06,-0.47522,-0.036652,-0.47521,3.7279e-07,-5.7274e-07,5.4293e-05,-0.00012185
0.80258,-0.0025823,2.2107e+06,2.1812e+06,-0.47526,-0.038796,-0.47521,4.5618e-07,-5.722e-07,5.0526e-05,-0.00011084
0.80258,0.0018952,2.2123e+06,2.1803e+06,-0.47524,0.085383,-0.47521,5.2662e-07,-5.7157e-07,4.8082e-05,-0.00010688
0.80258,-0.0022452,2.2132e+06,2.1799e+06,-0.47526,-0.1251,-0.47521,5.8511e-07,-5.7084e-07,4.3381e-05,-0.0001007
0.80258,0.0012024,2.2156e+06,2.1786e+06,-0.47524,0.15224,-0.47521,6.3261e-07,-5.7005e-07,4.2797e-05,-9.5751e-05
0.80258,-0.0020074,2.2175e+06,2.1776e+06,-0.47525,-0.16725,-0.47521,6.7005e-07,-5.692e-07,3.8734e-05,-8.7934e-05
0.80258,0.00044919,2.2212e+06,2.1757e+06,-0.47527,0.13606,-0.47521,6.9834e-07,-5.6831e-07,3.2462e-05,-7.9925e-05
0.80258,-0.001031,2.2225e+06,2.175e+06,-0.47525,-0.097665,-0.47521,7.1834e-07,-5.6739e-07,3.1958e-05,-7.3978e-05
0.80258,0.00077106,2.2231e+06,2.1747e+06,-0.47528,0.038335,-0.47521,7.3086e-07,-5.6645e-07,2.6182e-05,-6.4222e-05
0.80258,-0.0017764,2.2255e+06,2.1735e+06,-0.47525,0.0065645,-0.47521,7.3667e-07,-5.655e-07,2.1962e-05,-5.8851e-05
0.80258,0.0012642,2.2267e+06,2.1729e+06,-0.47529,-0.072028,-0.47521,7.3653e-07,-5.6454e-07,1.7762e-05,-4.7368e-05
0.80258,-0.0028628,2.2305e+06,2.1709e+06,-0.47527,0.11127,-0.47521,7.3111e-07,-5.6358e-07,1.5128e-05,-4.2267e-05
0.80258,0.0035289,2.2289e+06,2.1717e+06,-0.47528,-0.14385,-0.47521,7.2108e-07,-5.6264e-07,9.6391e-06,-3.5129e-05
0.80258,-0.006853,2.2367e+06,2.1677e+06,-0.47528,0.14625,-0.47521,7.0703e-07,-5.6171e-07,7.9685e-06,-2.8271e-05
0.80258,0.0066474,2.2372e+06,2.1674e+06,-0.47528,-0.13812,-0.47521,6.8954e-07,-5.608e-07,5.6048e-06,-2.2835e-05
0.80257,-0.0094379,2.2438e+06,2.164e+06,-0.47529,0.10696,-0.47521,6.6913e-07,-5.5992e-07,5.9498e-07,-1.7494e-05
0.80257,0.0095431,2.2435e+06,2.1641e+06,-0.47527,-0.054451,-0.47521,6.4628e-07,-5.5906e-07,1.9178e-06,-1.4969e-05
0.80257,-0.01146,2.248e+06,2.1618e+06,-0.47529,0.0045573,-0.47521,6.2144e-07,-5.5824e-07,-2.3832e-06,-7.2237e-06
0.80257,0.010572,2.2501e+06,2.1607e+06,-0.47528,0.025821,-0.47521,5.9503e-07,-5.5745e-07,-6.6216e-06,-2.3075e-06
0.80257,-0.010902,2.2509e+06,2.1603e+06,-0.4753,-0.069281,-0.47521,5.6741e-07,-5.5669e-07,-1.009e-05,7.8226e-06
0.80257,0.010046,2.2529e+06,2.1592e+06,-0.47529,0.078156,-0.47521,5.3892e-07,-5.5597e-07,-1.3616e-05,1.4422e-05
0.80257,-0.0076861,2.2474e+06,2.1621e+06,-0.4753,-0.086469,-0.47521,5.0987e-07,-5.5529e-07,-1.8815e-05,2.1076e-05
0.80257,0.0049952,2.2537e+06,2.1588e+06,-0.47531,0.054646,-0.47521,4.8053e-07,-5.5465e-07,-2.2411e-05,3.0254e-05
0.80257,-0.0037304,2.2507e+06,2.1604e+06,-0.4753,-0.035864,-0.47521,4.5114e-07,-5.5404e-07,-2.4342e-05,3.5756e-05
0.80257,0.0015367,2.2559e+06,2.1577e+06,-0.47533,-0.0059062,-0.47521,4.2193e-07,-5.5347e-07,-2.9714e-05,4.0888e-05
0.80257,-0.00081465,2.2542e+06,2.1586e+06,-0.4753,0.051872,-0.47521,3.9308e-07,-5.5294e-07,-2.7474e-05,4.1207e-05
0.80257,-0.00010073,2.2563e+06,2.1575e+06,-0.47531,-0.071891,-0.47521,3.6475e-07,-5.5245e-07,-2.8581e-05,4.3921e-05
0.80257,0.00035329,2.2557e+06,2.1578e+06,-0.47531,0.077178,-0.47521,3.3709e-07,-5.5199e-07,-3.143e-05,4.4823e-05
0.80257,-0.0013644,2.2581e+06,2.1565e+06,-0.47531,-0.072688,-0.47521,3.1022e-07,-5.5157e-07,-3.0494e-05,4.7471e-05
0.80257,0.00047399,2.2602e+06,2.1555e+06,-0.47532,0.042311,-0.47521,2.8425e-07,-5.5119e-07,-3.2792e-05,5.1277e-05
0.80257,0.00027191,2.2584e+06,2.1564e+06,-0.47531,-0.023201,-0.47521,2.5924e-07,-5.5083e-07,-3.3833e-05,5.046e-05
0.80257,-0.00047201,2.2589e+06,2.1561e+06,-0.47532,0.0071951,-0.47521,2.3528e-07,-5.5051e-07,-3.2628e-05,5.008e-05
0.80257,0.0015968,2.2563e+06,2.1575e+06,-0.4753,0.025633,-0.47521,2.1241e-07,-5.5022e-07,-2.9607e-05,4.6462e-05
0.80257,-0.0019536,2.2571e+06,2.1571e+06,-0.47531,-0.04065,-0.47521,1.9066e-07,-5.4996e-07,-3.0937e-05,4.4259e-05
0.80257,0.0012465,2.2588e+06,2.1562e+06,-0.47531,0.042106,-0.47521,1.7008e-07,-5.4972e-07,-2.8888e-05,4.3391e-05
0.80257,-0.00059722,2.2572e+06,2.157e+06,-0.47531,-0.039004,-0.47521,1.5066e-07,-5.4952e-07,-2.656e-05,4.0401e-05
0.80257,0.0002322,2.2581e+06,2.1565e+06,-0.47531,0.043592,-0.47521,1.3241e-07,-5.4933e-07,-2.6117e-05,3.5057e-05
0.80257,0.00084958,2.2556e+06,2.1579e+06,-0.4753,-0.029171,-0.47521,1.1533e-07,-5.4917e-07,-2.2187e-05,3.061e-05
0.80257,-0.0019294,2.2581e+06,2.1565e+06,-0.4753,0.022219,-0.47521,9.9402e-08,-5.4903e-07,-1.9523e-05,2.686e-05
0.80257,0.0041156,2.253e+06,2.1592e+06,-0.47529,-0.0034078,-0.47521,8.461e-08,-5.4891e-07,-1.8135e-05,2.0046e-05
0.80257,-0.0045138,2.2539e+06,2.1587e+06,-0.47529,0.0055139,-0.47521,7.0927e-08,-5.4881e-07,-1.4439e-05,1.5321e-05
0.80257,0.0060927,2.2502e+06,2.1607e+06,-0.47529,-0.00093041,-0.47521,5.8322e-08,-5.4873e-07,-1.1806e-05,1.2195e-05
0.80257,-0.0054591,2.2487e+06,2.1614e+06,-0.4753,-0.016876,-0.47521,4.6762e-08,-5.4866e-07,-1.2969e-05,9.1407e-06
0.80257,0.0066644,2.2459e+06,2.1629e+06,-0.4753,0.026523,-0.47521,3.6207e-08,-5.486e-07,-9.0466e-06,4.4141e-06
0.80257,-0.005149,2.2423e+06,2.1648e+06,-0.47529,-0.013797,-0.47521,2.6618e-08,-5.4856e-07,-5.2432e-06,-1.3412e-06
0.80257,0.0064728,2.2392e+06,2.1664e+06,-0.47529,0.0018538,-0.47521,1.7949e-08,-5.4853e-07,-4.7387e-06,-7.0068e-06
0.80257,-0.0067254,2.2398e+06,2.1661e+06,-0.47528,0.018784,-0.47521,1.0158e-08,-5.4852e-07,7.9332e-08,-1.3733e-05
0.80257,0.0062145,2.241e+06,2.1654e+06,-0.47529,-0.023979,-0.47521,3.1985e-09,-5.4851e-07,4.5614e-06,-2.0184e-05
0.80258,-0.0040554,2.2359e+06,2.1681e+06,-0.47528,0.048265,-0.47521,-2.9768e-09,-5.4851e-07,7.5776e-06,-3.0346e-05
0.80258,0.0034687,2.2373e+06,2.1674e+06,-0.47527,-0.035896,-0.47521,-8.4141e-09,-5.4851e-07,1.3149e-05,-3.8866e-05
0.80258,-0.0028758,2.2359e+06,2.1681e+06,-0.47526,0.045164,-0.47521,-1.316e-08,-5.4853e-07,1.7914e-05,-4.5398e-05
0.80258,0.0030135,2.2356e+06,2.1683e+06,-0.47527,-0.048557,-0.47521,-1.7261e-08,-5.4855e-07,1.8346e-05,-5.1036e-05
0.80258,-0.0017592,2.2326e+06,2.1698e+06,-0.47527,0.045465,-0.47521,-2.0762e-08,-5.4857e-07,2.1992e-05,-5.6321e-05
0.80258,0.0024793,2.2309e+06,2.1707e+06,-0.47525,-0.01483,-0.47521,-2.3708e-08,-5.486e-07,2.6874e-05,-6.2824e-05
0.80258,-0.00090794,2.2272e+06,2.1726e+06,-0.47527,-0.012815,-0.47521,-2.6141e-08,-5.4863e-07,2.6011e-05,-6.6418e-05
0.80258,0.0010298,2.2269e+06,2.1727e+06,-0.47526,0.032567,-0.47521,-2.8105e-08,-5.4867e-07,2.921e-05,-7.0476e-05
0.80258,-0.00073747,2.2263e+06,2.1731e+06,-0.47526,-0.042744,-0.47521,-2.9639e-08,-5.4871e-07,3.2232e-05,-7.3948e-05
0.80258,0.0016132,2.2242e+06,2.1742e+06,-0.47525,0.061847,-0.47521,-3.0782e-08,-5.4875e-07,3.3332e-05,-8.013e-05
0.80258,-0.0011352,2.2231e+06,2.1748e+06,-0.47525,-0.060531,-0.47521,-3.1572e-08,-5.4879e-07,3.5802e-05,-8.3597e-05
0.80258,0.0010099,2.2234e+06,2.1746e+06,-0.47525,0.058874,-0.47521,-3.2043e-08,-5.4883e-07,3.8611e-05,-8.5978e-05
0.80258,-0.00077033,2.2228e+06,2.1749e+06,-0.47524,-0.041495,-0.47521,-3.223e-08,-5.4887e-07,3.8559e-05,-9.0082e-05
0.80258,0.00097092,2.2223e+06,2.1751e+06,-0.47525,0.021016,-0.47521,-3.2163e-08,-5.4891e-07,3.9162e-05,-9.0252e-05
0.80258,-0.00061312,2.2215e+06,2.1756e+06,-0.47524,0.00016142,-0.47521,-3.1874e-08,-5.4895e-07,4.1417e-05,-9.1312e-05
0.80258,0.00071306,2.2213e+06,2.1757e+06,-0.47525,-0.020949,-0.47521,-3.1389e-08,-5.49e-07,3.9179e-05,-9.1612e-05
0.80258,-0.00027416,2.2202e+06,2.1762e+06,-0.47525,0.036277,-0.47521,-3.0735e-08,-5.4904e-07,3.9968e-05,-9.1831e-05
0.80258,0.00045419,2.2198e+06,2.1765e+06,-0.47525,-0.047088,-0.47521,-2.9937e-08,-5.4907e-07,4.0558e-05,-9.0006e-05
0.80258,-0.00038361,2.2196e+06,2.1765e+06,-0.47525,0.046888,-0.47521,-2.9016e-08,-5.4911e-07,3.8234e-05,-8.9688e-05
0.80258,0.00054923,2.2192e+06,2.1767e+06,-0.47525,-0.043655,-0.47521,-2.7993e-08,-5.4915e-07,3.7849e-05,-8.8103e-05
0.80258,-0.00073791,2.2197e+06,2.1765e+06,-0.47526,0.028255,-0.47521,-2.6889e-08,-5.4919e-07,3.7811e-05,-8.4729e-05
0.80258,0.00070663,2.2198e+06,2.1765e+06,-0.47525,-0.01464,-0.47521,-2.5719e-08,-5.4922e-07,3.5341e-05,-8.4187e-05
0.80258,-0.00093891,2.2203e+06,2.1762e+06,-0.47526,-0.0058423,-0.47521,-2.4501e-08,-5.4925e-07,3.406e-05,-8.0887e-05
0.80258,0.0006111,2.2211e+06,2.1758e+06,-0.47525,0.022026,-0.47521,-2.3248e-08,-5.4928e-07,3.4726e-05,-7.8781e-05
0.80258,-0.0009789,2.2219e+06,2.1753e+06,-0.47526,-0.036949,-0.47521,-2.1974e-08,-5.4931e-07,3.1542e-05,-7.6536e-05
0.80258,0.0005457,2.223e+06,2.1748e+06,-0.47526,0.041737,-0.47521,-2.0689e-08,-5.4934e-07,3.0501e-05,-7.4117e-05
0.80258,-0.00090792,2.2238e+06,2.1744e+06,-0.47526,-0.042912,-0.47521,-1.9406e-08,-5.4937e-07,3.067e-05,-7.057e-05
0.80258,0.0005636,2.2246e+06,2.1739e+06,-0.47526,0.033295,-0.47521,-1.8132e-08,-5.4939e-07,2.7093e-05,-6.7971e-05
0.80258,-0.00072849,2.225e+06,2.1737e+06,-0.47526,-0.025682,-0.47521,-1.6875e-08,-5.4941e-07,2.5759e-05,-6.4786e-05
0.80258,0.00037826,2.2258e+06,2.1733e+06,-0.47527,0.0053509,-0.47521,-1.5644e-08,-5.4944e-07,2.4828e-05,-5.9547e-05
0.80258,-0.00061316,2.2264e+06,2.173e+06,-0.47526,0.0070501,-0.47521,-1.4442e-08,-5.4946e-07,2.1666e-05,-5.731e-05
0.80258,0.00040434,2.2269e+06,2.1728e+06,-0.47527,-0.028649,-0.47521,-1.3277e-08,-5.4947e-07,1.9405e-05,-5.283e-05
0.80258,-0.00076891,2.2277e+06,2.1723e+06,-0.47527,0.040169,-0.47521,-1.2152e-08,-5.4949e-07,1.9592e-05,-4.9428e-05
0.80258,0.00049669,2.2284e+06,2.172e+06,-0.47527,-0.051705,-0.47521,-1.1069e-08,-5.495e-07,1.6307e-05,-4.6841e-05
0.80258,-0.00092415,2.2294e+06,2.1715e+06,-0.47527,0.053,-0.47521,-1.0033e-08,-5.4952e-07,1.4922e-05,-4.4245e-05
0.80258,0.00052628,2.2303e+06,2.171e+06,-0.47527,-0.051599,-0.47521,-9.0456e-09,-5.4953e-07,1.5329e-05,-4.0921e-05
0.80258,-0.00092706,2.2313e+06,2.1705e+06,-0.47528,0.040185,-0.47521,-8.1075e-09,-5.4954e-07,1.2197e-05,-3.8883e-05
0.80258,0.00029619,2.2327e+06,2.1697e+06,-0.47527,-0.028004,-0.47521,-7.22e-09,-5.4955e-07,1.1419e-05,-3.717e-05
0.80258,-0.00068224,2.2336e+06,2.1693e+06,-0.47528,0.0088565,-0.47521,-6.3837e-09,-5.4956e-07,1.1413e-05,-3.3481e-05
0.80258,0.00013849,2.2349e+06,2.1686e+06,-0.47527,0.0084914,-0.47521,-5.5986e-09,-5.4957e-07,9.6025e-06,-3.33e-05
0.80258,-0.0001429,2.2349e+06,2.1686e+06,-0.47528,-0.023238,-0.47521,-4.8644e-09,-5.4958e-07,8.3089e-06,-3.1346e-05
0.80258,-0.00053701,2.2365e+06,2.1678e+06,-0.47527,0.035415,-0.47521,-4.1805e-09,-5.4958e-07,9.5515e-06,-2.94e-05
0.80258,0.0005885,2.2364e+06,2.1678e+06,-0.47528,-0.046319,-0.47521,-3.546e-09,-5.4959e-07,6.7591e-06,-2.7786e-05
0.80257,-0.0012131,2.2379e+06,2.1671e+06,-0.47528,0.043938,-0.47521,-2.9596e-09,-5.4959e-07,5.5781e-06,-2.5944e-05
0.80258,0.0015942,2.237e+06,2.1675e+06,-0.47528,-0.03866,-0.47521,-2.42e-09,-5.4959e-07,6.6258e-06,-2.3871e-05
0.80257,-0.0024922,2.2391e+06,2.1664e+06,-0.47528,0.026034,-0.47521,-1.9257e-09,-5.496e-07,4.1473e-06,-2.2594e-05
0.80257,0.0026977,2.2386e+06,2.1667e+06,-0.47528,-0.014489,-0.47521,-1.4749e-09,-5.496e-07,3.5324e-06,-2.195e-05
0.80257,-0.00354,2.2406e+06,2.1656e+06,-0.47529,-0.00014515,-0.47521,-1.0658e-09,-5.496e-07,4.4542e-06,-1.9676e-05
0.80257,0.0036958,2.2402e+06,2.1658e+06,-0.47528,0.019587,-0.47521,-6.9655e-10,-5.496e-07,3.5868e-06,-2.0993e-05
0.80257,-0.0041579,2.2413e+06,2.1653e+06,-0.47528,-0.030069,-0.47521,-3.6514e-10,-5.496e-07,2.5036e-06,-1.9916e-05
0.80257,0.003977,2.2417e+06,2.165e+06,-0.47528,0.031473,-0.47521,-6.957e-11,-5.496e-07,3.6634e-06,-1.7862e-05
0.80257,-0.0044062,2.2427e+06,2.1645e+06,-0.47528,-0.030605,-0.47521,1.922e-10,-5.496e-07,1.744e-06,-1.7293e-05
0.80257,0.0046212,2.2422e+06,2.1648e+06,-0.47529,0.019131,-0.47521,4.2222e-10,-5.496e-07,2.9676e-07,-1.5795e-05
0.80257,-0.0040867,2.241e+06,2.1654e+06,-0.47528,-0.0053773,-0.47521,6.2252e-10,-5.496e-07,1.8608e-06,-1.4412e-05
0.80257,0.0036526,2.242e+06,2.1649e+06,-0.47529,-0.013833,-0.47521,7.951e-10,-5.496e-07,-6.3605e-07,-1.2947e-05
0.80257,-0.0032408,2.241e+06,2.1654e+06,-0.47528,0.025223,-0.47521,9.4195e-10,-5.496e-07,-1.4887e-06,-1.2383e-05
0.80257,0.0028735,2.2419e+06,2.165e+06,-0.47529,-0.040789,-0.47521,1.065e-09,-5.496e-07,-5.8245e-07,-1.008e-05
0.80257,-0.0027589,2.2416e+06,2.1651e+06,-0.47528,0.053473,-0.47521,1.1661e-09,-5.496e-07,-1.3179e-06,-1.1414e-05
0.80257,0.0025253,2.2422e+06,2.1648e+06,-0.47529,-0.05471,-0.47521,1.2471e-09,-5.496e-07,-1.8012e-06,-1.1788e-05
0.80257,-0.0023469,2.2418e+06,2.165e+06,-0.47529,0.049606,-0.47521,1.3098e-09,-5.4959e-07,-8.9829e-08,-1.0988e-05
0.80257,0.0017267,2.2432e+06,2.1643e+06,-0.47528,-0.033511,-0.47521,1.3558e-09,-5.4959e-07,-3.5183e-07,-1.283e-05
0.80257,-0.0016192,2.243e+06,2.1644e+06,-0.47529,0.0158,-0.47521,1.3867e-09,-5.4959e-07,-1.4583e-06,-1.2638e-05
0.80257,0.0016056,2.243e+06,2.1644e+06,-0.47528,0.0011742,-0.47521,1.4041e-09,-5.4959e-07,9.5466e-07,-1.2621e-05
0.80257,-0.0015188,2.2428e+06,2.1645e+06,-0.47529,-0.016473,-0.47521,1.4094e-09,-5.4959e-07,-3.5361e-07,-1.3102e-05
0.80257,0.0014919,2.2429e+06,2.1645e+06,-0.47528,0.031312,-0.47521,1.4039e-09,-5.4958e-07,-3.3174e-07,-1.455e-05
0.80257,-0.00089025,2.2414e+06,2.1652e+06,-0.47529,-0.042196,-0.47521,1.389e-09,-5.4958e-07,1.1994e-06,-1.3485e-05
0.80257,0.00049474,2.2424e+06,2.1647e+06,-0.47528,0.045331,-0.47521,1.3659e-09,-5.4958e-07,5.5814e-07,-1.4671e-05
0.80257,-0.0003331,2.242e+06,2.1649e+06,-0.47528,-0.040331,-0.47521,1.3356e-09,-5.4958e-07,3.239e-07,-1.604e-05
0.80257,-6.1299e-05,2.2429e+06,2.1644e+06,-0.47529,0.0302,-0.47521,1.2993e-09,-5.4958e-07,2.2159e-06,-1.5404e-05
0.80257,0.00043657,2.242e+06,2.1649e+06,-0.47528,-0.013182,-0.47521,1.2579e-09,-5.4958e-07,2.406e-06,-1.8017e-05
0.80257,-0.00049099,2.2422e+06,2.1648e+06,-0.47528,0.0048397,-0.47521,1.2122e-09,-5.4957e-07,2.1621e-06,-1.9553e-05
0.80257,0.00090712,2.2412e+06,2.1653e+06,-0.47528,0.010226,-0.47521,1.1631e-09,-5.4957e-07,4.7244e-06,-2.0109e-05
0.80257,-0.0012668,2.242e+06,2.1649e+06,-0.47528,-0.025908,-0.47521,1.1114e-09,-5.4957e-07,3.3508e-06,-1.9796e-05
0.80257,0.0017236,2.241e+06,2.1655e+06,-0.47528,0.028365,-0.47521,1.0577e-09,-5.4957e-07,2.4368e-06,-2.03e-05
0.80257,-0.0013281,2.24e+06,2.1659e+06,-0.47528,-0.028152,-0.47521,1.0026e-09,-5.4957e-07,4.4953e-06,-2.0026e-05
0.80257,0.00182,2.2389e+06,2.1665e+06,-0.47528,0.026937,-0.47521,9.4677e-10,-5.4957e-07,3.983e-06,-2.1118e-05
0.80257,-0.0016932,2.2386e+06,2.1667e+06,-0.47528,-0.022747,-0.47521,8.9059e-10,-5.4957e-07,3.2856e-06,-2.2217e-05
