Node Number	X Location (m)	Y Location (m)	Z Location (m)	
2914	0,57788	0,197	-5,15e-002	
2915	0,56791	0,197	-5,15e-002	
2916	0,55795	0,197	-5,15e-002	
2917	0,54799	0,197	-5,15e-002	
2918	0,53802	0,197	-5,15e-002	
2919	0,52806	0,197	-5,15e-002	
2920	0,51809	0,197	-5,15e-002	
2921	0,50813	0,197	-5,15e-002	
2922	0,49816	0,197	-5,15e-002	
2923	0,4882	0,197	-5,15e-002	
2924	0,47823	0,197	-5,15e-002	
2925	0,46827	0,197	-5,15e-002	
2926	0,4583	0,197	-5,15e-002	
2927	0,44834	0,197	-5,15e-002	
2928	0,43837	0,197	-5,15e-002	
2929	0,42841	0,197	-5,15e-002	
2930	0,41845	0,197	-5,15e-002	
2931	0,40848	0,197	-5,15e-002	
2932	0,39852	0,197	-5,15e-002	
2933	0,38855	0,197	-5,15e-002	
2934	0,37859	0,197	-5,15e-002	
2935	0,36862	0,197	-5,15e-002	
2936	0,35866	0,197	-5,15e-002	
2937	0,34869	0,197	-5,15e-002	
2938	0,33873	0,197	-5,15e-002	
2939	0,32876	0,197	-5,15e-002	
2940	0,3188	0,197	-5,15e-002	
2941	0,30883	0,197	-5,15e-002	
2942	-0,40561	0,23199	-5,15e-002	
2943	-0,41761	0,23199	-5,15e-002	
2944	-0,40737	0,23624	-5,15e-002	
2945	-0,41161	0,23799	-5,15e-002	
2946	-0,41586	0,23624	-5,15e-002	
2947	-0,41586	0,22775	-5,15e-002	
2948	-0,41161	0,22599	-5,15e-002	
2949	-0,40737	0,22775	-5,15e-002	
2950	-0,41761	0,23199	-4,55e-002	
2951	-0,40561	0,23199	-4,55e-002	
2952	-0,41586	0,22775	-4,55e-002	
2953	-0,41161	0,22599	-4,55e-002	
2954	-0,40737	0,22775	-4,55e-002	
2955	-0,40737	0,23624	-4,55e-002	
2956	-0,41161	0,23799	-4,55e-002	
2957	-0,41586	0,23624	-4,55e-002	
2959	-0,35673	0,27543	-4,55e-002	
2960	-0,36313	0,26836	-4,55e-002	
2961	-0,37185	0,26449	-4,55e-002	
2962	-0,38138	0,26449	-4,55e-002	
2963	-0,3901	0,26836	-4,55e-002	
2964	-0,3965	0,27543	-4,55e-002	
2966	-0,35673	0,27543	-5,15e-002	
2967	-0,36313	0,26836	-5,15e-002	
2968	-0,37185	0,26449	-5,15e-002	
2969	-0,38138	0,26449	-5,15e-002	
2970	-0,3901	0,26836	-5,15e-002	
2971	-0,3965	0,27543	-5,15e-002	
3280	1,8434	0,20672	-5,15e-002	
3281	1,8434	0,21644	-5,15e-002	
3282	1,8434	0,22616	-5,15e-002	
3283	1,8434	0,23589	-5,15e-002	
3284	1,8434	0,24561	-5,15e-002	
3285	1,8434	0,25533	-5,15e-002	
3286	1,8434	0,26505	-5,15e-002	
3287	1,8434	0,27477	-5,15e-002	
3289	1,8434	0,20672	-4,55e-002	
3290	1,8434	0,21644	-4,55e-002	
3291	1,8434	0,22616	-4,55e-002	
3292	1,8434	0,23589	-4,55e-002	
3293	1,8434	0,24561	-4,55e-002	
3294	1,8434	0,25533	-4,55e-002	
3295	1,8434	0,26505	-4,55e-002	
3296	1,8434	0,27477	-4,55e-002	
7695	0,31382	0,197	5,15e-002	
7700	0,31382	0,197	-5,15e-002	
7701	0,30385	0,197	-5,15e-002	
8242	0,37665	0,26912	-5,15e-002	
8243	0,2869	0,26671	-5,15e-002	
8244	0,26137	0,25883	-5,15e-002	
8245	0,22972	0,25746	-5,15e-002	
8246	0,2	0,25746	-5,15e-002	
8247	0,17028	0,25746	-5,15e-002	
8248	0,14056	0,25746	-5,15e-002	
8249	0,11084	0,25746	-5,15e-002	
8250	8,1125e-002	0,25746	-5,15e-002	
8251	5,1405e-002	0,25746	-5,15e-002	
8252	1,6247e-002	0,25458	-5,15e-002	
8253	0,31897	0,26126	-5,15e-002	
8254	0,33867	0,26379	-5,15e-002	
8255	0,37334	0,25896	-5,15e-002	
8256	0,41816	0,27008	-5,15e-002	
8257	-6,8456e-003	0,25241	-5,15e-002	
8258	0,29117	0,24834	-5,15e-002	
8259	0,38451	0,27571	-5,15e-002	
8260	7,0119e-003	0,26771	-5,15e-002	
8261	0,44128	0,27094	-5,15e-002	
8262	0,3645	0,2676	-5,15e-002	
8263	0,40191	0,27081	-5,15e-002	
8264	2,8234e-002	0,27223	-5,15e-002	
8265	0,3897	0,26275	-5,15e-002	
8266	6,1901e-002	0,27098	-5,15e-002	
8267	0,2726	0,25127	-5,15e-002	
8268	0,27458	0,26884	-5,15e-002	
8269	4,0685e-002	0,24395	-5,15e-002	
8270	9,155e-002	0,27098	-5,15e-002	
8271	7,0601e-002	0,24395	-5,15e-002	
8272	0,1212	0,27098	-5,15e-002	
8273	0,10039	0,24395	-5,15e-002	
8274	0,15085	0,27098	-5,15e-002	
8275	0,13018	0,24395	-5,15e-002	
8276	0,18049	0,27098	-5,15e-002	
8277	0,15998	0,24395	-5,15e-002	
8278	0,21014	0,27098	-5,15e-002	
8279	0,18977	0,24395	-5,15e-002	
8280	0,23991	0,27098	-5,15e-002	
8281	0,21956	0,24395	-5,15e-002	
8282	0,25306	0,24326	-5,15e-002	
8283	0,30259	0,26822	-5,15e-002	
8284	0,3075	0,24778	-5,15e-002	
8285	0,3521	0,2653	-5,15e-002	
8286	3,4546e-002	0,25742	-5,15e-002	
8287	0,24635	0,25758	-5,15e-002	
8288	0,15542	0,25746	-5,15e-002	
8289	6,6265e-002	0,25746	-5,15e-002	
8290	9,5985e-002	0,25746	-5,15e-002	
8291	0,1257	0,25746	-5,15e-002	
8292	0,18514	0,25746	-5,15e-002	
8293	0,21486	0,25746	-5,15e-002	
8294	0,33345	0,25053	-5,15e-002	
8295	2,0517e-002	0,24253	-5,15e-002	
8296	0,25981	0,27164	-5,15e-002	
8297	0,43007	0,2718	-5,15e-002	
8298	0,22569	0,2722	-5,15e-002	
8299	0,19604	0,27219	-5,15e-002	
8300	0,16639	0,2722	-5,15e-002	
8301	0,13674	0,2722	-5,15e-002	
8302	0,10709	0,2722	-5,15e-002	
8303	7,7446e-002	0,27221	-5,15e-002	
8304	4,7615e-002	0,27213	-5,15e-002	
8305	0,23395	0,24284	-5,15e-002	
8306	0,20398	0,24273	-5,15e-002	
8307	0,17418	0,24272	-5,15e-002	
8308	0,32906	0,27717	-5,15e-002	
8309	0,14439	0,24272	-5,15e-002	
8310	0,1146	0,24272	-5,15e-002	
8311	8,4807e-002	0,24272	-5,15e-002	
8312	5,5014e-002	0,24271	-5,15e-002	
8313	0,38213	0,25894	-5,15e-002	
8314	0,32123	0,24738	-5,15e-002	
8315	-1,7325e-002	0,24068	-5,15e-002	
8316	0,27889	0,24181	-5,15e-002	
8317	0,37825	0,25445	-5,15e-002	
8778	0,37665	0,26912	5,15e-002	
8779	0,2869	0,26671	5,15e-002	
8780	0,26137	0,25883	5,15e-002	
8781	0,22972	0,25746	5,15e-002	
8782	0,2	0,25746	5,15e-002	
8783	0,17028	0,25746	5,15e-002	
8784	0,14056	0,25746	5,15e-002	
8785	0,11084	0,25746	5,15e-002	
8786	8,1125e-002	0,25746	5,15e-002	
8787	5,1405e-002	0,25746	5,15e-002	
8788	1,6247e-002	0,25458	5,15e-002	
8789	0,31897	0,26126	5,15e-002	
8790	0,33867	0,26379	5,15e-002	
8791	0,37333	0,25897	5,15e-002	
8792	0,41816	0,27008	5,15e-002	
8793	-6,8456e-003	0,25241	5,15e-002	
8794	0,29117	0,24834	5,15e-002	
8795	0,43771	0,27186	5,15e-002	
8796	0,38451	0,27571	5,15e-002	
8797	7,0119e-003	0,26771	5,15e-002	
8798	0,3645	0,2676	5,15e-002	
8799	0,40191	0,27081	5,15e-002	
8800	2,8234e-002	0,27223	5,15e-002	
8801	0,3897	0,26274	5,15e-002	
8802	6,1901e-002	0,27098	5,15e-002	
8803	0,2726	0,25127	5,15e-002	
8804	0,27458	0,26884	5,15e-002	
8805	4,0685e-002	0,24395	5,15e-002	
8806	9,155e-002	0,27098	5,15e-002	
8807	7,0601e-002	0,24395	5,15e-002	
8808	0,1212	0,27098	5,15e-002	
8809	0,10039	0,24395	5,15e-002	
8810	0,15085	0,27098	5,15e-002	
8811	0,13018	0,24395	5,15e-002	
8812	0,18049	0,27098	5,15e-002	
8813	0,15998	0,24395	5,15e-002	
8814	0,21014	0,27098	5,15e-002	
8815	0,18977	0,24395	5,15e-002	
8816	0,23991	0,27098	5,15e-002	
8817	0,21956	0,24395	5,15e-002	
8818	0,25306	0,24326	5,15e-002	
8819	0,30259	0,26822	5,15e-002	
8820	0,3075	0,24778	5,15e-002	
8821	0,3521	0,2653	5,15e-002	
8822	3,4546e-002	0,25742	5,15e-002	
8823	0,24635	0,25758	5,15e-002	
8824	0,18514	0,25746	5,15e-002	
8825	6,6265e-002	0,25746	5,15e-002	
8826	9,5985e-002	0,25746	5,15e-002	
8827	0,1257	0,25746	5,15e-002	
8828	0,15542	0,25746	5,15e-002	
8829	0,21486	0,25746	5,15e-002	
8830	0,33345	0,25053	5,15e-002	
8831	2,0517e-002	0,24253	5,15e-002	
8832	0,25981	0,27164	5,15e-002	
8833	0,22569	0,2722	5,15e-002	
8834	0,19604	0,27219	5,15e-002	
8835	0,16639	0,2722	5,15e-002	
8836	0,13674	0,2722	5,15e-002	
8837	0,10709	0,2722	5,15e-002	
8838	7,7446e-002	0,27221	5,15e-002	
8839	4,7615e-002	0,27213	5,15e-002	
8840	0,23395	0,24284	5,15e-002	
8841	0,20398	0,24273	5,15e-002	
8842	0,17418	0,24272	5,15e-002	
8843	0,32906	0,27717	5,15e-002	
8844	0,14439	0,24272	5,15e-002	
8845	0,1146	0,24272	5,15e-002	
8846	8,4807e-002	0,24272	5,15e-002	
8847	5,5014e-002	0,24271	5,15e-002	
8848	0,38214	0,25894	5,15e-002	
8849	0,42535	0,27846	5,15e-002	
8850	0,32123	0,24738	5,15e-002	
8851	-1,7325e-002	0,24068	5,15e-002	
8852	0,27889	0,24181	5,15e-002	
8853	0,37825	0,25444	5,15e-002	
8854	-0,20571	0,23994	-5,15e-002	
8855	-0,2519	0,24075	-5,15e-002	
8856	-0,30076	0,23888	-5,15e-002	
8857	-0,34842	0,23465	-5,15e-002	
8858	-0,3779	0,23234	-5,15e-002	
8859	-0,34077	0,25151	-5,15e-002	
8860	-0,18459	0,23643	-5,15e-002	
8861	-0,39141	0,25458	-5,15e-002	
8862	-0,39773	0,21028	-5,15e-002	
8863	-0,28993	0,26337	-5,15e-002	
8864	-0,31497	0,21729	-5,15e-002	
8865	-0,24051	0,26441	-5,15e-002	
8866	-0,26309	0,21887	-5,15e-002	
8867	-0,21433	0,21756	-5,15e-002	
8868	-0,22726	0,24075	-5,15e-002	
8869	-0,27654	0,24075	-5,15e-002	
8870	-0,17711	0,25673	-5,15e-002	
8871	-0,206	0,2671	-5,15e-002	
8872	-0,2571	0,26789	-5,15e-002	
8873	-0,30822	0,26608	-5,15e-002	
8874	-0,24669	0,2136	-5,15e-002	
8875	-0,29636	0,21327	-5,15e-002	
8876	-0,39898	0,24254	-5,15e-002	
8877	-0,39045	0,23243	-5,15e-002	
8878	-0,1779	0,21235	-5,15e-002	
8879	-0,40716	0,26148	-5,15e-002	
8880	-0,41344	0,20959	-5,15e-002	
8881	-0,32244	0,24965	-5,15e-002	
8882	-0,37247	0,21467	-5,15e-002	
8883	-0,35901	0,25252	-5,15e-002	
8884	-0,1968	0,21467	-5,15e-002	
8885	-0,32988	0,27092	-5,15e-002	
8886	-0,33452	0,22447	-5,15e-002	
8887	-0,16043	0,26097	-5,15e-002	
8888	-0,16466	0,24435	-5,15e-002	
8889	-0,35365	0,21484	-5,15e-002	
8890	-0,41111	0,2474	-5,15e-002	
8891	-0,37568	0,24939	-5,15e-002	
8892	-0,40712	0,21941	-5,15e-002	
8893	-0,38382	0,22308	-5,15e-002	
8894	-0,15829	0,21298	-5,15e-002	
8895	-0,38556	0,24215	-5,15e-002	
8896	-0,34918	0,26669	-5,15e-002	
8897	-0,36405	0,23251	-5,15e-002	
8898	-0,2243	0,2681	-5,15e-002	
8899	-0,27365	0,26833	-5,15e-002	
8900	-0,19283	0,25317	-5,15e-002	
8901	-0,38523	0,21148	-5,15e-002	
8902	-0,23009	0,21309	-5,15e-002	
8903	-0,2793	0,21595	-5,15e-002	
8904	-0,4138	0,27421	-5,15e-002	
8905	-0,18748	0,27189	-5,15e-002	
8906	-0,33394	0,20882	-5,15e-002	
8907	-0,39635	0,22232	-5,15e-002	
8908	-0,32037	0,23285	-5,15e-002	
8909	-0,17025	0,2734	-5,15e-002	
8910	-0,16398	0,22848	-5,15e-002	
8911	-0,41688	0,22089	-5,15e-002	
8912	-0,33331	0,23863	-5,15e-002	
8913	-0,20571	0,23994	5,15e-002	
8914	-0,2519	0,24075	5,15e-002	
8915	-0,30076	0,23888	5,15e-002	
8916	-0,34842	0,23465	5,15e-002	
8917	-0,3779	0,23234	5,15e-002	
8918	-0,34077	0,25151	5,15e-002	
8919	-0,18459	0,23643	5,15e-002	
8920	-0,39141	0,25458	5,15e-002	
8921	-0,39773	0,21028	5,15e-002	
8922	-0,28993	0,26337	5,15e-002	
8923	-0,31497	0,21729	5,15e-002	
8924	-0,24051	0,26441	5,15e-002	
8925	-0,26309	0,21887	5,15e-002	
8926	-0,21433	0,21756	5,15e-002	
8927	-0,22726	0,24075	5,15e-002	
8928	-0,27654	0,24075	5,15e-002	
8929	-0,17711	0,25673	5,15e-002	
8930	-0,206	0,2671	5,15e-002	
8931	-0,2571	0,26789	5,15e-002	
8932	-0,30822	0,26608	5,15e-002	
8933	-0,24669	0,2136	5,15e-002	
8934	-0,29636	0,21327	5,15e-002	
8935	-0,39898	0,24254	5,15e-002	
8936	-0,39045	0,23243	5,15e-002	
8937	-0,1779	0,21235	5,15e-002	
8938	-0,40716	0,26148	5,15e-002	
8939	-0,41344	0,20959	5,15e-002	
8940	-0,32244	0,24965	5,15e-002	
8941	-0,37247	0,21467	5,15e-002	
8942	-0,35901	0,25252	5,15e-002	
8943	-0,1968	0,21467	5,15e-002	
8944	-0,32988	0,27092	5,15e-002	
8945	-0,33452	0,22447	5,15e-002	
8946	-0,16043	0,26097	5,15e-002	
8947	-0,16466	0,24435	5,15e-002	
8948	-0,35365	0,21484	5,15e-002	
8949	-0,41111	0,2474	5,15e-002	
8950	-0,37568	0,24939	5,15e-002	
8951	-0,40712	0,21941	5,15e-002	
8952	-0,38382	0,22308	5,15e-002	
8953	-0,15829	0,21298	5,15e-002	
8954	-0,38556	0,24215	5,15e-002	
8955	-0,34918	0,26669	5,15e-002	
8956	-0,36405	0,23251	5,15e-002	
8957	-0,2243	0,2681	5,15e-002	
8958	-0,27365	0,26833	5,15e-002	
8959	-0,19283	0,25317	5,15e-002	
8960	-0,38523	0,21148	5,15e-002	
8961	-0,23009	0,21309	5,15e-002	
8962	-0,2793	0,21595	5,15e-002	
8963	-0,4138	0,27421	5,15e-002	
8964	-0,18748	0,27189	5,15e-002	
8965	-0,33394	0,20882	5,15e-002	
8966	-0,39635	0,22232	5,15e-002	
8967	-0,32037	0,23285	5,15e-002	
8968	-0,17025	0,2734	5,15e-002	
8969	-0,16398	0,22848	5,15e-002	
8970	-0,41688	0,22089	5,15e-002	
8971	-0,33331	0,23863	5,15e-002	
9788	1,7943	0,24357	-4,55e-002	
9789	1,7488	0,23918	-4,55e-002	
9790	1,6985	0,24075	-4,55e-002	
9791	1,6485	0,24075	-4,55e-002	
9792	1,5985	0,24075	-4,55e-002	
9793	1,5486	0,24075	-4,55e-002	
9794	1,4986	0,24075	-4,55e-002	
9795	1,4486	0,24075	-4,55e-002	
9796	1,3987	0,24075	-4,55e-002	
9797	1,3487	0,24075	-4,55e-002	
9798	1,2987	0,24075	-4,55e-002	
9799	1,2488	0,24075	-4,55e-002	
9800	1,1988	0,24075	-4,55e-002	
9801	1,1488	0,24075	-4,55e-002	
9802	1,0989	0,24075	-4,55e-002	
9803	1,0518	0,24075	-4,55e-002	
9804	0,98628	0,24231	-4,55e-002	
9805	0,93898	0,24075	-4,55e-002	
9806	0,88901	0,24075	-4,55e-002	
9807	0,83904	0,24075	-4,55e-002	
9808	0,78908	0,24075	-4,55e-002	
9809	0,73911	0,24075	-4,55e-002	
9810	0,68914	0,24075	-4,55e-002	
9811	0,63917	0,24075	-4,55e-002	
9812	0,58921	0,24075	-4,55e-002	
9813	0,53924	0,24075	-4,55e-002	
9814	0,48927	0,24075	-4,55e-002	
9815	0,4393	0,24075	-4,55e-002	
9816	0,38934	0,24075	-4,55e-002	
9817	0,33937	0,24075	-4,55e-002	
9818	0,2894	0,24075	-4,55e-002	
9819	0,23943	0,24075	-4,55e-002	
9820	0,18947	0,24075	-4,55e-002	
9821	0,1395	0,24075	-4,55e-002	
9822	8,9531e-002	0,24075	-4,55e-002	
9823	3,9563e-002	0,24075	-4,55e-002	
9824	-1,0404e-002	0,24075	-4,55e-002	
9825	-6,0371e-002	0,24075	-4,55e-002	
9826	-0,11034	0,24075	-4,55e-002	
9827	-0,16031	0,24075	-4,55e-002	
9828	-0,21027	0,24075	-4,55e-002	
9829	-0,26024	0,24075	-4,55e-002	
9830	-0,35487	0,23268	-4,55e-002	
9831	-0,38024	0,23234	-4,55e-002	
9832	1,0287	0,24378	-4,55e-002	
9833	-0,32572	0,25231	-4,55e-002	
9834	-0,39005	0,25507	-4,55e-002	
9835	-0,39737	0,20796	-4,55e-002	
9836	-0,30026	0,26283	-4,55e-002	
9837	-0,24845	0,26444	-4,55e-002	
9838	-0,27495	0,21575	-4,55e-002	
9839	-0,1985	0,26443	-4,55e-002	
9840	-0,22207	0,21705	-4,55e-002	
9841	-0,14855	0,26443	-4,55e-002	
9842	-0,17208	0,21706	-4,55e-002	
9843	-9,8599e-002	0,26443	-4,55e-002	
9844	-0,12209	0,21706	-4,55e-002	
9845	-4,8649e-002	0,26443	-4,55e-002	
9846	-7,2105e-002	0,21706	-4,55e-002	
9847	1,3005e-003	0,26443	-4,55e-002	
9848	-2,212e-002	0,21706	-4,55e-002	
9849	5,125e-002	0,26443	-4,55e-002	
9850	2,7865e-002	0,21706	-4,55e-002	
9851	0,1012	0,26443	-4,55e-002	
9852	7,785e-002	0,21706	-4,55e-002	
9853	0,15115	0,26443	-4,55e-002	
9854	0,12784	0,21706	-4,55e-002	
9855	0,2011	0,26443	-4,55e-002	
9856	0,17782	0,21706	-4,55e-002	
9857	0,25105	0,26443	-4,55e-002	
9858	0,22781	0,21706	-4,55e-002	
9859	0,301	0,26443	-4,55e-002	
9860	0,27779	0,21706	-4,55e-002	
9861	0,35095	0,26443	-4,55e-002	
9862	0,32778	0,21706	-4,55e-002	
9863	0,4009	0,26443	-4,55e-002	
9864	0,37776	0,21706	-4,55e-002	
9865	0,45085	0,26443	-4,55e-002	
9866	0,42775	0,21706	-4,55e-002	
9867	0,5008	0,26443	-4,55e-002	
9868	0,47773	0,21706	-4,55e-002	
9869	0,55075	0,26443	-4,55e-002	
9870	0,52772	0,21706	-4,55e-002	
9871	0,6007	0,26443	-4,55e-002	
9872	0,5777	0,21706	-4,55e-002	
9873	0,65065	0,26443	-4,55e-002	
9874	0,62769	0,21706	-4,55e-002	
9875	0,7006	0,26443	-4,55e-002	
9876	0,67767	0,21706	-4,55e-002	
9877	0,75055	0,26443	-4,55e-002	
9878	0,72766	0,21706	-4,55e-002	
9879	0,8005	0,26443	-4,55e-002	
9880	0,77764	0,21706	-4,55e-002	
9881	0,85045	0,26443	-4,55e-002	
9882	0,82763	0,21706	-4,55e-002	
9883	0,9004	0,26443	-4,55e-002	
9884	0,87761	0,21706	-4,55e-002	
9885	0,95009	0,26262	-4,55e-002	
9886	0,92759	0,21706	-4,55e-002	
9887	1,0587	0,26393	-4,55e-002	
9888	0,97616	0,21887	-4,55e-002	
9889	1,1102	0,26443	-4,55e-002	
9890	1,0876	0,21717	-4,55e-002	
9891	1,1601	0,26443	-4,55e-002	
9892	1,1375	0,21706	-4,55e-002	
9893	1,2101	0,26443	-4,55e-002	
9894	1,1875	0,21706	-4,55e-002	
9895	1,26	0,26443	-4,55e-002	
9896	1,2375	0,21706	-4,55e-002	
9897	1,31	0,26443	-4,55e-002	
9898	1,2875	0,21706	-4,55e-002	
9899	1,3599	0,26443	-4,55e-002	
9900	1,3375	0,21706	-4,55e-002	
9901	1,4099	0,26443	-4,55e-002	
9902	1,3875	0,21706	-4,55e-002	
9903	1,7859	0,21887	-4,55e-002	
9904	1,4598	0,26443	-4,55e-002	
9905	1,7871	0,26565	-4,55e-002	
9906	1,4374	0,21706	-4,55e-002	
9907	1,5098	0,26443	-4,55e-002	
9908	1,4874	0,21706	-4,55e-002	
9909	1,5597	0,26443	-4,55e-002	
9910	1,5374	0,21706	-4,55e-002	
9911	1,6097	0,26443	-4,55e-002	
9912	1,5874	0,21706	-4,55e-002	
9913	1,6596	0,26444	-4,55e-002	
9914	1,6374	0,21706	-4,55e-002	
9915	1,7124	0,26574	-4,55e-002	
9916	1,6874	0,21705	-4,55e-002	
9917	1,7379	0,21686	-4,55e-002	
9918	1,0189	0,26713	-4,55e-002	
9919	1,0011	0,21662	-4,55e-002	
9920	1,7766	0,24129	-4,55e-002	
9921	0,56422	0,24075	-4,55e-002	
9922	0,61419	0,24075	-4,55e-002	
9923	0,66416	0,24075	-4,55e-002	
9924	0,76409	0,24075	-4,55e-002	
9925	0,81406	0,24075	-4,55e-002	
9926	0,86403	0,24075	-4,55e-002	
9927	0,91399	0,24075	-4,55e-002	
9928	1,0739	0,24075	-4,55e-002	
9929	1,1738	0,24075	-4,55e-002	
9930	1,2238	0,24075	-4,55e-002	
9931	1,2738	0,24075	-4,55e-002	
9932	1,3237	0,24075	-4,55e-002	
9933	1,3737	0,24075	-4,55e-002	
9934	1,4736	0,24075	-4,55e-002	
9935	1,5236	0,24075	-4,55e-002	
9936	1,5736	0,24075	-4,55e-002	
9937	1,6735	0,24075	-4,55e-002	
9938	0,71412	0,24075	-4,55e-002	
9939	1,1239	0,24075	-4,55e-002	
9940	1,4237	0,24075	-4,55e-002	
9941	1,6235	0,24075	-4,55e-002	
9942	1,7259	0,24091	-4,55e-002	
9943	0,51425	0,24075	-4,55e-002	
9944	0,96395	0,24075	-4,55e-002	
9945	0,46429	0,24075	-4,55e-002	
9946	0,41432	0,24075	-4,55e-002	
9947	0,36435	0,24075	-4,55e-002	
9948	0,31438	0,24075	-4,55e-002	
9949	0,26442	0,24075	-4,55e-002	
9950	0,21445	0,24075	-4,55e-002	
9951	0,16448	0,24075	-4,55e-002	
9952	0,11451	0,24075	-4,55e-002	
9953	6,4546e-002	0,24075	-4,55e-002	
9954	1,4578e-002	0,24075	-4,55e-002	
9955	-3,5389e-002	0,24075	-4,55e-002	
9956	-8,5357e-002	0,24075	-4,55e-002	
9957	-0,13532	0,24075	-4,55e-002	
9958	-0,18529	0,24075	-4,55e-002	
9959	-0,23526	0,24075	-4,55e-002	
9960	-0,28745	0,24036	-4,55e-002	
9961	1,8237	0,23216	-4,55e-002	
9962	1,8155	0,26051	-4,55e-002	
9963	-0,31517	0,21118	-4,55e-002	
9964	1,7521	0,26561	-4,55e-002	
9965	1,6931	0,26832	-4,55e-002	
9966	1,6427	0,2679	-4,55e-002	
9967	1,7545	0,21386	-4,55e-002	
9968	1,5928	0,2679	-4,55e-002	
9969	1,7044	0,21357	-4,55e-002	
9970	1,5428	0,2679	-4,55e-002	
9971	1,6543	0,2136	-4,55e-002	
9972	1,4929	0,2679	-4,55e-002	
9973	1,6043	0,2136	-4,55e-002	
9974	1,4429	0,2679	-4,55e-002	
9975	1,5543	0,2136	-4,55e-002	
9976	1,393	0,2679	-4,55e-002	
9977	1,5043	0,2136	-4,55e-002	
9978	1,343	0,2679	-4,55e-002	
9979	1,4544	0,2136	-4,55e-002	
9980	1,2931	0,2679	-4,55e-002	
9981	1,4044	0,2136	-4,55e-002	
9982	1,2431	0,2679	-4,55e-002	
9983	1,3544	0,2136	-4,55e-002	
9984	1,1932	0,2679	-4,55e-002	
9985	1,3044	0,2136	-4,55e-002	
9986	1,1432	0,2679	-4,55e-002	
9987	1,2544	0,2136	-4,55e-002	
9988	1,0933	0,2679	-4,55e-002	
9989	1,2044	0,2136	-4,55e-002	
9990	1,1544	0,2136	-4,55e-002	
9991	1,1044	0,2136	-4,55e-002	
9992	0,98284	0,26818	-4,55e-002	
9993	0,93347	0,2679	-4,55e-002	
9994	1,0546	0,21795	-4,55e-002	
9995	0,88352	0,2679	-4,55e-002	
9996	0,83357	0,2679	-4,55e-002	
9997	0,94447	0,2136	-4,55e-002	
9998	0,78363	0,2679	-4,55e-002	
9999	0,8945	0,2136	-4,55e-002	
10000	0,73368	0,2679	-4,55e-002	
10001	0,84451	0,2136	-4,55e-002	
10002	0,68373	0,2679	-4,55e-002	
10003	0,79452	0,2136	-4,55e-002	
10004	0,63379	0,2679	-4,55e-002	
10005	0,74454	0,2136	-4,55e-002	
10006	0,58384	0,2679	-4,55e-002	
10007	0,69455	0,2136	-4,55e-002	
10008	0,53389	0,2679	-4,55e-002	
10009	0,64456	0,2136	-4,55e-002	
10010	0,48394	0,2679	-4,55e-002	
10011	0,59457	0,2136	-4,55e-002	
10012	0,434	0,2679	-4,55e-002	
10013	0,54459	0,2136	-4,55e-002	
10014	0,38405	0,2679	-4,55e-002	
10015	0,4946	0,2136	-4,55e-002	
10016	0,3341	0,26789	-4,55e-002	
10017	0,44461	0,2136	-4,55e-002	
10018	0,28415	0,26789	-4,55e-002	
10019	0,39462	0,2136	-4,55e-002	
10020	0,23421	0,26789	-4,55e-002	
10021	0,34464	0,2136	-4,55e-002	
10022	0,18426	0,26789	-4,55e-002	
10023	0,29465	0,2136	-4,55e-002	
10024	0,13431	0,26789	-4,55e-002	
10025	0,24466	0,2136	-4,55e-002	
10026	8,4364e-002	0,26789	-4,55e-002	
10027	0,19467	0,2136	-4,55e-002	
10028	3,4417e-002	0,26789	-4,55e-002	
10029	0,14469	0,2136	-4,55e-002	
10030	-1,5531e-002	0,26789	-4,55e-002	
10031	9,4698e-002	0,2136	-4,55e-002	
10032	-6,5478e-002	0,26789	-4,55e-002	
10033	4,4711e-002	0,2136	-4,55e-002	
10034	-0,11543	0,26789	-4,55e-002	
10035	-5,2767e-003	0,2136	-4,55e-002	
10036	-0,16537	0,26789	-4,55e-002	
10037	-5,5264e-002	0,2136	-4,55e-002	
10038	-0,21532	0,26789	-4,55e-002	
10039	-0,10525	0,2136	-4,55e-002	
10040	-0,26528	0,26792	-4,55e-002	
10041	-0,15524	0,2136	-4,55e-002	
10042	-0,20523	0,2136	-4,55e-002	
10043	-0,25565	0,21321	-4,55e-002	
10044	-0,29585	0,21294	-4,55e-002	
10045	1,7331	0,2682	-4,55e-002	
10046	1,0393	0,26019	-4,55e-002	
10047	-0,40203	0,24798	-4,55e-002	
10048	1,0243	0,21153	-4,55e-002	
10049	-0,41335	0,2096	-4,55e-002	
10050	-0,34715	0,26026	-4,55e-002	
10051	-0,37492	0,21564	-4,55e-002	
10052	-0,34606	0,21227	-4,55e-002	
10053	1,8133	0,21284	-4,55e-002	
10054	-0,3922	0,2333	-4,55e-002	
10055	1,0085	0,24345	-4,55e-002	
10056	-0,33862	0,22705	-4,55e-002	
10057	-0,41332	0,25778	-4,55e-002	
10058	-0,36021	0,25179	-4,55e-002	
10059	-0,34029	0,24249	-4,55e-002	
10060	-0,37561	0,2533	-4,55e-002	
10061	0,99924	0,26501	-4,55e-002	
10062	-0,31759	0,27019	-4,55e-002	
10063	-0,41258	0,27182	-4,55e-002	
10064	-0,40476	0,22078	-4,55e-002	
10065	-0,39047	0,22131	-4,55e-002	
10066	1,8278	0,21584	-4,55e-002	
10067	1,0375	0,22981	-4,55e-002	
