Node Number	X Location (m)	Y Location (m)	Z Location (m)	
6319	-3,4569e-002	0,22331	5,9e-002	
6320	-4,0382e-002	0,23208	5,9e-002	
6321	-4,2072e-002	0,2294	5,15e-002	
6322	-3,268e-002	0,22234	5,15e-002	
6323	0,21736	0,13766	8,9751e-002	
6324	0,21615	0,16132	8,042e-002	
6325	0,21322	0,1335	9,5498e-002	
6326	0,21369	0,13294	9,1027e-002	
6327	0,21322	0,13578	8,6505e-002	
6328	0,22305	0,14498	8,9855e-002	
6329	0,20606	0,13953	9,3e-002	
6330	0,2068	0,1459	8,0664e-002	
6331	0,26282	0,18124	6,4592e-002	
6332	0,26441	0,18401	6,738e-002	
6333	0,26441	0,18552	6,6841e-002	
6334	0,25998	0,18039	6,9412e-002	
6335	0,25684	0,18311	6,784e-002	
6336	0,2646	0,18265	6,3955e-002	
6337	0,26217	0,18507	6,4367e-002	
6338	0,24009	0,15757	7,3925e-002	
6339	0,22752	0,16847	6,7635e-002	
6340	0,22752	0,17222	7,413e-002	
6341	0,23441	0,15588	8,3565e-002	
6342	0,24577	0,16677	7,7275e-002	
6343	0,24577	0,16302	7,078e-002	
6344	0,23949	0,16847	6,7635e-002	
6345	0,23949	0,17222	7,413e-002	
6346	0,21736	0,13391	8,3256e-002	
6347	0,21322	0,13156	8,8248e-002	
6348	0,21322	0,13391	8,3256e-002	
6349	0,22305	0,1431	8,6606e-002	
6350	0,22305	0,13935	8,0111e-002	
6351	0,2068	0,14402	7,7415e-002	
6352	0,21275	0,13009	8,4298e-002	
6353	0,21322	0,12962	8,1009e-002	
6354	0,21322	0,13203	8,001e-002	
6355	0,22305	0,13748	7,6865e-002	
6356	0,26282	0,17749	5,8097e-002	
6357	0,26441	0,17786	5,3701e-002	
6358	0,25714	0,17016	5,7994e-002	
6359	0,25684	0,17561	5,4849e-002	
6360	0,25555	0,18164	5,2352e-002	
6361	0,22752	0,16472	6,1139e-002	
6362	0,23441	0,15213	7,707e-002	
6363	0,23441	0,14838	7,0575e-002	
6364	0,24577	0,15927	6,4284e-002	
6365	0,23949	0,16472	6,1139e-002	
6366	0,2646	0,17966	5,7118e-002	
6367	0,25998	0,17851	6,6165e-002	
6368	0,25714	0,17204	6,1242e-002	
6369	0,25684	0,17749	5,8097e-002	
6370	0,25684	0,18124	6,4592e-002	
6371	0,25555	0,18374	5,6422e-002	
6372	0,26441	0,18093	6,0541e-002	
6373	0,26217	0,1832	6,112e-002	
6374	-5,3253e-002	0,13467	7,8488e-002	
6375	-5,3253e-002	0,13654	8,1735e-002	
6376	-5,2698e-002	0,14105	8,3461e-002	
6377	-4,7604e-002	0,13467	7,8488e-002	
6378	-5,2024e-002	0,14274	7,3831e-002	
6379	-5,0151e-002	0,13786	8,0975e-002	
6380	-5,3809e-002	0,13391	8,3257e-002	
6381	-5,4644e-002	0,12962	8,1009e-002	
6382	-5,4865e-002	0,12958	8,4419e-002	
6383	-4,8159e-002	0,13203	8,001e-002	
6384	-4,9133e-002	0,12962	8,1009e-002	
6385	-5,0706e-002	0,13523	8,2496e-002	
6386	-5,3809e-002	0,13766	8,9752e-002	
6387	-5,3253e-002	0,14029	8,8231e-002	
6388	-5,4647e-002	0,1314	8,7687e-002	
6389	-5,0706e-002	0,1371	8,5744e-002	
6390	-5,3253e-002	0,14217	9,1478e-002	
6391	-5,4497e-002	0,13326	9,0931e-002	
6392	-5,4644e-002	0,1335	9,5498e-002	
6393	-4,8159e-002	0,13953	9,3e-002	
6394	-5,0706e-002	0,13898	8,8992e-002	
6395	-5,2024e-002	0,14649	8,0324e-002	
6396	-4,7604e-002	0,14217	9,1478e-002	
6397	-5,2024e-002	0,15024	8,6821e-002	
6398	-5,0151e-002	0,14161	8,747e-002	
6399	0,16962	0,15382	6,7429e-002	
6400	0,17217	0,13578	8,6505e-002	
6401	0,16858	0,12962	8,1009e-002	
6402	0,16087	0,13203	8,001e-002	
6403	0,16087	0,13578	8,6505e-002	
6404	0,1796	0,12962	8,1009e-002	
6405	0,1814	0,13203	8,001e-002	
6406	0,1842	0,14215	7,4169e-002	
6407	0,12309	0,15382	6,7429e-002	
6408	0,12697	0,13578	8,6505e-002	
6409	0,12393	0,12962	8,1009e-002	
6410	0,13827	0,13203	8,001e-002	
6411	0,11567	0,13203	8,001e-002	
6412	0,13505	0,15382	6,7429e-002	
6413	0,13827	0,13578	8,6505e-002	
6414	0,11567	0,13578	8,6505e-002	
6415	0,13496	0,12962	8,1009e-002	
6416	7,6552e-002	0,15382	6,7429e-002	
6417	8,1777e-002	0,13578	8,6505e-002	
6418	7,929e-002	0,12953	8,8179e-002	
6419	7,9312e-002	0,12962	8,1009e-002	
6420	9,3076e-002	0,13203	8,001e-002	
6421	7,0479e-002	0,13203	8,001e-002	
6422	8,852e-002	0,15382	6,7429e-002	
6423	9,3076e-002	0,13578	8,6505e-002	
6424	7,0479e-002	0,13578	8,6505e-002	
6425	9,0336e-002	0,12962	8,1009e-002	
6426	3,0017e-002	0,15382	6,7429e-002	
6427	3,6582e-002	0,13578	8,6505e-002	
6428	3,4645e-002	0,12953	8,8179e-002	
6429	3,4645e-002	0,12962	8,1009e-002	
6430	4,7881e-002	0,13203	8,001e-002	
6431	2,5283e-002	0,13203	8,001e-002	
6432	4,1986e-002	0,15382	6,7429e-002	
6433	4,5669e-002	0,12962	8,1009e-002	
6434	-1,6517e-002	0,15382	6,7429e-002	
6435	-8,6133e-003	0,13578	8,6505e-002	
6436	-9,9996e-003	0,12953	8,8179e-002	
6437	-9,9996e-003	0,12962	8,1009e-002	
6438	2,6855e-003	0,13203	8,001e-002	
6439	-1,9912e-002	0,13203	8,001e-002	
6440	-4,5487e-003	0,15382	6,7429e-002	
6441	2,6855e-003	0,13578	8,6505e-002	
6442	-1,9912e-002	0,13578	8,6505e-002	
6443	1,024e-003	0,12962	8,1009e-002	
6444	-7,2294e-002	0,17726	5,7706e-002	
6445	-6,811e-002	0,18164	5,2352e-002	
6446	-6,7197e-002	0,1724	5,6707e-002	
6447	-6,631e-002	0,17561	5,4849e-002	
6448	-7,7304e-002	0,179	5,3221e-002	
6449	-7,5879e-002	0,18164	5,2352e-002	
6450	-4,0053e-002	0,16734	5,9624e-002	
6451	-5,5685e-002	0,16282	7,0894e-002	
6452	-5,8734e-002	0,164	6,1556e-002	
6453	-5,3522e-002	0,15381	6,7439e-002	
6454	-5,2021e-002	0,16734	5,9624e-002	
6455	-5,8733e-002	0,16774	6,8052e-002	
6456	-5,3522e-002	0,15756	7,3933e-002	
6457	0,21495	0,17936	6,1345e-002	
6458	0,21961	0,18186	6,0675e-002	
6459	0,21961	0,18164	5,2352e-002	
6460	0,22184	0,16302	7,078e-002	
6461	0,22184	0,15927	6,4284e-002	
6462	0,22691	0,17561	5,4849e-002	
6463	0,20298	0,17561	5,4849e-002	
6464	0,22691	0,17936	6,1345e-002	
6465	0,2076	0,18186	6,0675e-002	
6466	0,2076	0,18164	5,2352e-002	
6467	0,20559	0,16394	6,1589e-002	
6468	0,16962	0,15757	7,3925e-002	
6469	0,16707	0,17936	6,1345e-002	
6470	0,17165	0,18186	6,0675e-002	
6471	0,17165	0,18164	5,2352e-002	
6472	0,15832	0,15382	6,7429e-002	
6473	0,17904	0,17561	5,4849e-002	
6474	0,1551	0,17561	5,4849e-002	
6475	0,15832	0,15757	7,3925e-002	
6476	0,17904	0,17936	6,1345e-002	
6477	0,15965	0,18186	6,0675e-002	
6478	0,15965	0,18164	5,2352e-002	
6479	0,18165	0,16394	6,1589e-002	
6480	0,12309	0,15757	7,3925e-002	
6481	0,1192	0,17936	6,1345e-002	
6482	0,1237	0,18186	6,0675e-002	
6483	0,1237	0,18164	5,2352e-002	
6484	0,11179	0,15382	6,7429e-002	
6485	0,13117	0,17561	5,4849e-002	
6486	0,10723	0,17561	5,4849e-002	
6487	0,11179	0,15757	7,3925e-002	
6488	0,13117	0,17936	6,1345e-002	
6489	0,11169	0,18164	5,2352e-002	
6490	7,6552e-002	0,15757	7,3925e-002	
6491	7,1326e-002	0,17936	6,1345e-002	
6492	7,5748e-002	0,18164	5,2352e-002	
6493	6,5253e-002	0,15382	6,7429e-002	
6494	8,3294e-002	0,17561	5,4849e-002	
6495	5,9358e-002	0,17561	5,4849e-002	
6496	6,5253e-002	0,15757	7,3925e-002	
6497	8,3294e-002	0,17936	6,1345e-002	
6498	6,374e-002	0,18164	5,2352e-002	
6499	3,0017e-002	0,15757	7,3925e-002	
6500	2,3453e-002	0,17936	6,1345e-002	
6501	2,7795e-002	0,18164	5,2352e-002	
6502	1,8718e-002	0,15382	6,7429e-002	
6503	3,5421e-002	0,17561	5,4849e-002	
6504	1,1484e-002	0,17561	5,4849e-002	
6505	1,8718e-002	0,15757	7,3925e-002	
6506	3,5421e-002	0,17936	6,1345e-002	
6507	1,5787e-002	0,18164	5,2352e-002	
6508	-1,6517e-002	0,15757	7,3925e-002	
6509	-2,4421e-002	0,17936	6,1345e-002	
6510	-4,0053e-002	0,17109	6,6119e-002	
6511	-2,0157e-002	0,18164	5,2352e-002	
6512	-2,7816e-002	0,15382	6,7429e-002	
6513	-3,8361e-002	0,162	6,271e-002	
6514	-1,2453e-002	0,17561	5,4849e-002	
6515	-3,6389e-002	0,17561	5,4849e-002	
6516	-2,7816e-002	0,15757	7,3925e-002	
6517	-1,2453e-002	0,17936	6,1345e-002	
6518	-3,8361e-002	0,16575	6,9205e-002	
6519	-3,2165e-002	0,18164	5,2352e-002	
6520	0,16962	0,16132	8,042e-002	
6521	0,16858	0,1335	9,5498e-002	
6522	0,16858	0,13328	8,7175e-002	
6523	0,18347	0,13953	9,3e-002	
6524	0,16087	0,13953	9,3e-002	
6525	0,18159	0,16132	8,042e-002	
6526	0,1796	0,1335	9,5498e-002	
6527	0,1796	0,13328	8,7175e-002	
6528	0,1814	0,13578	8,6505e-002	
6529	0,1842	0,1459	8,0664e-002	
6530	0,12309	0,16132	8,042e-002	
6531	0,12393	0,1335	9,5498e-002	
6532	0,12393	0,13328	8,7175e-002	
6533	0,13505	0,15757	7,3925e-002	
6534	0,13827	0,13953	9,3e-002	
6535	0,11567	0,13953	9,3e-002	
6536	0,13505	0,16132	8,042e-002	
6537	0,13496	0,13328	8,7175e-002	
6538	7,6552e-002	0,16132	8,042e-002	
6539	7,929e-002	0,1335	9,5498e-002	
6540	8,852e-002	0,15757	7,3925e-002	
6541	9,3076e-002	0,13953	9,3e-002	
6542	7,0479e-002	0,13953	9,3e-002	
6543	8,852e-002	0,16132	8,042e-002	
6544	3,0017e-002	0,16132	8,042e-002	
6545	3,4645e-002	0,1335	9,5498e-002	
6546	4,7881e-002	0,13578	8,6505e-002	
6547	2,5283e-002	0,13578	8,6505e-002	
6548	4,1986e-002	0,15757	7,3925e-002	
6549	4,7881e-002	0,13953	9,3e-002	
6550	2,5283e-002	0,13953	9,3e-002	
6551	4,1986e-002	0,16132	8,042e-002	
6552	4,5669e-002	0,13328	8,7175e-002	
6553	-1,6517e-002	0,16132	8,042e-002	
6554	-9,9996e-003	0,1335	9,5498e-002	
6555	-4,5488e-003	0,15757	7,3925e-002	
6556	2,6855e-003	0,13953	9,3e-002	
6557	-1,9912e-002	0,13953	9,3e-002	
6558	-4,5488e-003	0,16132	8,042e-002	
6559	-7,2294e-002	0,18101	6,4201e-002	
6560	-6,811e-002	0,18552	6,6841e-002	
6561	-6,631e-002	0,17936	6,1345e-002	
6562	-6,0326e-002	0,18311	6,784e-002	
6563	-6,7197e-002	0,1799	6,9697e-002	
6564	-7,7833e-002	0,18459	6,714e-002	
6565	-7,5879e-002	0,18552	6,6841e-002	
6566	0,21961	0,18552	6,6841e-002	
6567	0,22184	0,16677	7,7275e-002	
6568	0,20298	0,17936	6,1345e-002	
6569	0,20486	0,16132	8,042e-002	
6570	0,22691	0,18311	6,784e-002	
6571	0,20298	0,18311	6,784e-002	
6572	0,2076	0,18552	6,6841e-002	
6573	0,20559	0,16769	6,8084e-002	
6574	0,17165	0,18552	6,6841e-002	
6575	0,1551	0,17936	6,1345e-002	
6576	0,15832	0,16132	8,042e-002	
6577	0,17904	0,18311	6,784e-002	
6578	0,1551	0,18311	6,784e-002	
6579	0,15965	0,18552	6,6841e-002	
6580	0,1237	0,18552	6,6841e-002	
6581	0,10723	0,17936	6,1345e-002	
6582	0,11179	0,16132	8,042e-002	
6583	0,13117	0,18311	6,784e-002	
6584	0,10723	0,18311	6,784e-002	
6585	0,11169	0,18552	6,6841e-002	
6586	0,11169	0,18561	5,967e-002	
6587	7,5763e-002	0,18552	6,6841e-002	
6588	7,5748e-002	0,18561	5,967e-002	
6589	5,9358e-002	0,17936	6,1345e-002	
6590	6,5253e-002	0,16132	8,042e-002	
6591	8,3294e-002	0,18311	6,784e-002	
6592	5,9358e-002	0,18311	6,784e-002	
6593	6,3755e-002	0,18552	6,6841e-002	
6594	6,374e-002	0,18561	5,967e-002	
6595	2,7795e-002	0,18552	6,6841e-002	
6596	2,7795e-002	0,18561	5,967e-002	
6597	1,1484e-002	0,17936	6,1345e-002	
6598	1,8718e-002	0,16132	8,042e-002	
6599	3,5421e-002	0,18311	6,784e-002	
6600	1,1484e-002	0,18311	6,784e-002	
6601	1,5787e-002	0,18552	6,6841e-002	
6602	1,5787e-002	0,18561	5,967e-002	
6603	-4,0053e-002	0,17484	7,2615e-002	
6604	-2,0157e-002	0,18552	6,6841e-002	
6605	-2,0157e-002	0,18561	5,967e-002	
6606	-3,6389e-002	0,17936	6,1345e-002	
6607	-2,7816e-002	0,16132	8,042e-002	
6608	-1,2453e-002	0,18311	6,784e-002	
6609	-3,6389e-002	0,18311	6,784e-002	
6610	-3,8361e-002	0,1695	7,57e-002	
6611	-3,2165e-002	0,18552	6,6841e-002	
6612	-3,2165e-002	0,18561	5,967e-002	
6613	-5,2021e-002	0,17109	6,6119e-002	
6614	-5,2021e-002	0,17484	7,2615e-002	
6615	-5,8734e-002	0,1715	7,4546e-002	
6616	-5,3522e-002	0,16131	8,0429e-002	
6617	-6,811e-002	0,18351	6,3531e-002	
6618	-6,811e-002	0,18351	5,6031e-002	
6619	-6,7195e-002	0,17404	5,9564e-002	
6620	-6,631e-002	0,17726	5,7706e-002	
6621	-6,7195e-002	0,17779	6,6059e-002	
6622	-7,7619e-002	0,18037	5,6256e-002	
6623	-7,7975e-002	0,18317	6,3217e-002	
6624	-7,5879e-002	0,18351	6,3531e-002	
6625	-7,5879e-002	0,18351	5,6031e-002	
6626	0,28734	0,23061	5,15e-002	
6627	0,28357	0,23043	5,9e-002	
6628	0,27255	0,23043	5,15e-002	
6629	0,28472	0,22156	5,15e-002	
6630	0,28734	0,23061	5,9e-002	
6631	0,29108	0,23115	5,9e-002	
6632	0,29786	0,23244	5,15e-002	
6633	0,29786	0,23244	5,9e-002	
6634	0,28848	0,22192	5,15e-002	
6635	0,28734	0,23061	6,65e-002	
6636	0,28587	0,21269	6,65e-002	
6637	0,27255	0,23043	5,9e-002	
6638	0,27255	0,23043	6,65e-002	
6639	0,27437	0,21883	6,65e-002	
6640	0,28472	0,22156	5,9e-002	
6641	0,28963	0,21305	6,65e-002	
6642	0,29786	0,23244	6,65e-002	
6643	0,28848	0,22192	5,9e-002	
6644	0,33173	0,23892	5,15e-002	
6645	0,34528	0,24152	5,9e-002	
6646	0,34948	0,24299	5,15e-002	
6647	0,33839	0,22238	5,15e-002	
6648	0,36005	0,22653	5,15e-002	
6649	0,35876	0,24038	5,15e-002	
6650	0,35015	0,23385	5,4808e-002	
6651	0,33173	0,23892	5,9e-002	
6652	0,31818	0,23633	5,9e-002	
6653	0,32484	0,21979	5,15e-002	
6654	0,31141	0,23503	5,15e-002	
6655	0,3366	0,23126	5,4808e-002	
6656	0,33173	0,23892	6,65e-002	
6657	0,34948	0,24299	5,9e-002	
6658	0,34948	0,24299	6,65e-002	
6659	0,34028	0,22274	6,65e-002	
6660	0,36383	0,22725	6,65e-002	
6661	0,35015	0,23385	6,2308e-002	
6662	0,32673	0,22015	6,65e-002	
6663	0,32484	0,21979	5,9e-002	
6664	0,31141	0,23503	5,9e-002	
6665	0,31141	0,23503	6,65e-002	
6666	0,3366	0,23126	6,2308e-002	
6667	0,35307	0,24564	5,9e-002	
6668	0,3565	0,24907	5,15e-002	
6669	0,36079	0,24775	5,15e-002	
6670	0,36265	0,24245	5,15e-002	
6671	0,35404	0,23591	5,4808e-002	
6672	0,35939	0,24709	5,4434e-002	
6673	0,3565	0,24907	5,9e-002	
6674	0,3565	0,24907	6,65e-002	
6675	0,36772	0,22931	6,65e-002	
6676	0,36054	0,24732	6,65e-002	
6677	0,36649	0,24223	6,65e-002	
6678	0,35404	0,23591	6,2308e-002	
6679	0,35939	0,24709	6,1934e-002	
6680	0,35993	0,2525	5,9e-002	
6681	0,36317	0,25467	5,15e-002	
6682	0,36303	0,25461	5,9e-002	
6683	0,36422	0,25118	5,15e-002	
6684	0,36282	0,25053	5,4434e-002	
6685	0,36317	0,25467	6,65e-002	
6686	0,36397	0,25075	6,65e-002	
6687	0,36282	0,25053	6,1934e-002	
6688	0,3745	0,25208	5,15e-002	
6689	0,3726	0,25371	5,15e-002	
6690	0,37407	0,2525	5,3375e-002	
6691	0,3745	0,25208	5,3375e-002	
6692	0,37129	0,25118	5,15e-002	
6693	0,367	0,25543	5,9e-002	
6694	0,36897	0,25524	5,15e-002	
6695	0,37097	0,25461	5,525e-002	
6696	0,37083	0,25467	5,3375e-002	
6697	0,36776	0,25265	5,15e-002	
6698	0,36635	0,25199	5,4434e-002	
6699	0,36916	0,25321	5,5382e-002	
6700	0,3745	0,25208	6,65e-002	
6701	0,3726	0,25371	6,65e-002	
6702	0,37407	0,2525	6,4625e-002	
6703	0,3745	0,25208	6,4625e-002	
6704	0,37105	0,25075	6,65e-002	
6705	0,37398	0,25001	6,4435e-002	
6706	0,36897	0,25524	6,65e-002	
6707	0,37097	0,25461	6,275e-002	
6708	0,37083	0,25467	6,4625e-002	
6709	0,36751	0,25222	6,65e-002	
6710	0,36635	0,25199	6,1934e-002	
6711	0,36916	0,25321	6,2882e-002	
6712	0,37492	0,25165	5,3375e-002	
6713	0,37581	0,25086	5,15e-002	
6714	0,37172	0,25075	5,15e-002	
6715	0,37492	0,25165	6,4625e-002	
6716	0,37581	0,25086	6,65e-002	
6717	0,37147	0,25032	6,65e-002	
6718	0,37441	0,24958	6,4435e-002	
6719	0,38387	0,2489	5,9e-002	
6720	0,37906	0,24916	5,525e-002	
6721	0,38149	0,24874	5,15e-002	
6722	0,3916	0,25038	5,15e-002	
6723	0,3819	0,24386	5,9e-002	
6724	0,37806	0,24408	5,15e-002	
6725	0,39244	0,24163	5,15e-002	
6726	0,37904	0,24796	5,4108e-002	
6727	0,37906	0,24916	6,275e-002	
6728	0,38149	0,24874	6,65e-002	
6729	0,3916	0,25038	5,9e-002	
6730	0,3916	0,25038	6,65e-002	
6731	0,3819	0,24386	6,65e-002	
6732	0,39244	0,24163	5,9e-002	
6733	0,37904	0,24796	6,1608e-002	
6734	0,4457	0,26073	5,9e-002	
6735	0,44883	0,2619	5,15e-002	
6736	0,44875	0,26185	5,9e-002	
6737	0,43797	0,25925	5,15e-002	
6738	0,44798	0,25352	5,15e-002	
6739	0,41478	0,25482	5,9e-002	
6740	0,42213	0,2384	5,9e-002	
6741	0,41647	0,23732	5,15e-002	
6742	0,40706	0,25334	5,15e-002	
6743	0,42251	0,25629	5,15e-002	
6744	0,42251	0,25629	5,9e-002	
6745	0,4079	0,24459	5,15e-002	
6746	0,44883	0,2619	6,65e-002	
6747	0,43759	0,24136	6,65e-002	
6748	0,46243	0,24612	6,65e-002	
6749	0,43797	0,25925	5,9e-002	
6750	0,43797	0,25925	6,65e-002	
6751	0,44798	0,25352	5,9e-002	
6752	0,42213	0,2384	6,65e-002	
6753	0,40706	0,25334	5,9e-002	
6754	0,40706	0,25334	6,65e-002	
6755	0,42251	0,25629	6,65e-002	
6756	0,4079	0,24459	5,9e-002	
6757	0,44945	0,27882	5,15e-002	
6758	0,4464	0,28021	5,9e-002	
6759	0,44937	0,27887	5,9e-002	
6760	0,43986	0,28197	5,15e-002	
6761	0,43986	0,28197	5,9e-002	
6762	0,45134	0,28677	5,15e-002	
6763	0,45002	0,28209	5,525e-002	
6764	0,45313	0,26691	5,15e-002	
6765	0,45141	0,26404	5,9e-002	
6766	0,46523	0,26212	5,15e-002	
6767	0,45084	0,25517	5,15e-002	
6768	0,45337	0,27351	5,15e-002	
6769	0,45317	0,26702	5,9e-002	
6770	0,45381	0,27022	5,9e-002	
6771	0,45339	0,27343	5,9e-002	
6772	0,45862	0,27806	5,9e-002	
6773	0,46431	0,27844	5,15e-002	
6774	0,46643	0,2652	5,15e-002	
6775	0,45186	0,27649	5,9e-002	
6776	0,45764	0,28121	5,9e-002	
6777	0,46334	0,2816	5,15e-002	
6778	0,45406	0,28491	5,15e-002	
6779	0,45275	0,28024	5,525e-002	
6780	0,44945	0,27882	6,65e-002	
6781	0,45146	0,29335	6,65e-002	
6782	0,43986	0,28197	6,65e-002	
6783	0,45491	0,28307	6,65e-002	
6784	0,45002	0,28209	6,275e-002	
6785	0,45313	0,26691	6,65e-002	
6786	0,46529	0,24777	6,65e-002	
6787	0,46443	0,26238	6,65e-002	
6788	0,46523	0,26212	5,9e-002	
6789	0,45084	0,25517	5,9e-002	
6790	0,45337	0,27351	6,65e-002	
6791	0,45862	0,27806	6,65e-002	
6792	0,46563	0,26546	6,65e-002	
6793	0,46643	0,2652	5,9e-002	
6794	0,45764	0,28121	6,65e-002	
6795	0,45275	0,28024	6,275e-002	
6796	0,40712	0,29074	5,15e-002	
6797	0,39403	0,29425	5,9e-002	
6798	0,40712	0,29074	5,9e-002	
6799	0,38885	0,29425	5,15e-002	
6800	0,39034	0,30265	5,15e-002	
6801	0,39974	0,3015	5,15e-002	
6802	0,42022	0,28723	5,9e-002	
6803	0,43389	0,30168	5,15e-002	
6804	0,42676	0,28547	5,15e-002	
6805	0,42182	0,30492	5,15e-002	
6806	0,42719	0,29985	5,9e-002	
6807	0,41283	0,298	5,15e-002	
6808	0,40712	0,29074	6,65e-002	
6809	0,38885	0,29425	5,9e-002	
6810	0,38885	0,29425	6,65e-002	
6811	0,40293	0,30635	6,65e-002	
6812	0,39075	0,30962	6,65e-002	
6813	0,39034	0,30265	5,9e-002	
6814	0,39974	0,3015	5,9e-002	
6815	0,41603	0,30285	6,65e-002	
6816	0,42676	0,28547	5,9e-002	
6817	0,42676	0,28547	6,65e-002	
6818	0,42719	0,29985	6,65e-002	
6819	0,41283	0,298	5,9e-002	
6820	0,38437	0,29166	5,9e-002	
6821	0,37922	0,28651	5,15e-002	
6822	0,37922	0,28651	5,9e-002	
6823	0,37318	0,28571	5,9e-002	
6824	0,3742	0,29605	5,15e-002	
6825	0,38551	0,30135	5,15e-002	
6826	0,37922	0,28651	6,65e-002	
6827	0,37318	0,28571	6,65e-002	
6828	0,37576	0,31104	6,65e-002	
6829	0,38592	0,30832	6,65e-002	
6830	0,36656	0,28954	6,65e-002	
6831	0,3742	0,29605	5,9e-002	
6832	0,38551	0,30135	5,9e-002	
6833	0,37407	0,28136	5,9e-002	
6834	0,37142	0,27946	5,15e-002	
6835	0,36804	0,28057	5,9e-002	
6836	0,3715	0,2795	5,9e-002	
6837	0,36906	0,2909	5,15e-002	
6838	0,36804	0,28057	6,65e-002	
6839	0,37142	0,27946	6,65e-002	
6840	0,36505	0,27862	5,15e-002	
6841	0,362	0,27977	5,9e-002	
6842	0,35537	0,2836	5,15e-002	
6843	0,36302	0,2901	5,15e-002	
6844	0,36496	0,27864	5,9e-002	
6845	0,36831	0,27852	5,9e-002	
6846	0,36617	0,28948	5,15e-002	
6847	0,36508	0,27877	6,65e-002	
6848	0,35537	0,2836	5,9e-002	
6849	0,35537	0,2836	6,65e-002	
6850	0,36302	0,2901	5,9e-002	
6851	0,3355	0,29507	5,9e-002	
6852	0,32585	0,29907	5,15e-002	
6853	0,32585	0,29907	5,9e-002	
6854	0,32725	0,31275	5,9e-002	
6855	0,33946	0,31275	5,15e-002	
6856	0,34212	0,29125	5,15e-002	
6857	0,34977	0,29775	5,15e-002	
6858	0,32585	0,29907	6,65e-002	
6859	0,35133	0,31275	6,65e-002	
6860	0,32725	0,31275	6,65e-002	
6861	0,33946	0,31275	5,9e-002	
6862	0,34212	0,29125	5,9e-002	
6863	0,34212	0,29125	6,65e-002	
6864	0,34977	0,29775	5,9e-002	
6865	0,3155	0,30043	5,9e-002	
6866	0,29113	0,30043	5,15e-002	
6867	0,29113	0,30043	5,9e-002	
6868	0,31725	0,31543	5,9e-002	
6869	0,32946	0,31543	5,15e-002	
6870	0,3067	0,31543	5,15e-002	
6871	0,29113	0,30043	6,65e-002	
6872	0,31725	0,31543	6,65e-002	
6873	0,29318	0,31543	6,65e-002	
6874	0,3067	0,31543	5,9e-002	
6875	4,7473e-002	0,30043	5,15e-002	
6876	2,3107e-002	0,30043	5,9e-002	
6877	1,5453e-002	0,29891	5,15e-002	
6878	1,5453e-002	0,29891	5,9e-002	
6879	2,3962e-002	0,31543	5,15e-002	
6880	0,2424	0,30043	5,15e-002	
6881	0,26677	0,30043	5,9e-002	
6882	0,28234	0,31543	5,15e-002	
6883	0,25958	0,31543	5,15e-002	
6884	0,19367	0,30043	5,15e-002	
6885	0,2424	0,30043	5,9e-002	
6886	0,21803	0,30043	5,9e-002	
6887	0,19367	0,30043	5,9e-002	
6888	0,22037	0,31543	5,9e-002	
6889	0,23521	0,31543	5,15e-002	
6890	0,21246	0,31543	5,15e-002	
6891	0,14494	0,30043	5,15e-002	
6892	0,1693	0,30043	5,9e-002	
6893	0,14494	0,30043	5,9e-002	
6894	0,18809	0,31543	5,15e-002	
6895	0,16533	0,31543	5,15e-002	
6896	9,6204e-002	0,30043	5,15e-002	
6897	0,12057	0,30043	5,9e-002	
6898	9,6204e-002	0,30043	5,9e-002	
6899	0,12348	0,31543	5,9e-002	
6900	9,9407e-002	0,31543	5,9e-002	
6901	0,14097	0,31543	5,15e-002	
6902	0,11821	0,31543	5,15e-002	
6903	4,7473e-002	0,30043	5,9e-002	
6904	7,1838e-002	0,30043	5,9e-002	
6905	7,5042e-002	0,31543	5,9e-002	
6906	5,0965e-002	0,31543	5,9e-002	
6907	9,3843e-002	0,31543	5,15e-002	
6908	7,1086e-002	0,31543	5,15e-002	
6909	4,8328e-002	0,31543	5,15e-002	
6910	4,7473e-002	0,30043	6,65e-002	
6911	1,5453e-002	0,29891	6,65e-002	
6912	2,6599e-002	0,31543	6,65e-002	
6913	2,523e-003	0,31543	6,65e-002	
6914	2,3962e-002	0,31543	5,9e-002	
6915	0,2424	0,30043	6,65e-002	
6916	0,26881	0,31543	6,65e-002	
6917	0,24473	0,31543	6,65e-002	
6918	0,28234	0,31543	5,9e-002	
6919	0,25958	0,31543	5,9e-002	
6920	0,19367	0,30043	6,65e-002	
6921	0,22037	0,31543	6,65e-002	
6922	0,19629	0,31543	6,65e-002	
6923	0,21246	0,31543	5,9e-002	
6924	0,14494	0,30043	6,65e-002	
6925	0,17193	0,31543	6,65e-002	
6926	0,14785	0,31543	6,65e-002	
6927	0,18809	0,31543	5,9e-002	
6928	0,16533	0,31543	5,9e-002	
6929	9,6204e-002	0,30043	6,65e-002	
6930	0,12348	0,31543	6,65e-002	
6931	9,9407e-002	0,31543	6,65e-002	
6932	0,14097	0,31543	5,9e-002	
6933	7,5042e-002	0,31543	6,65e-002	
6934	5,0965e-002	0,31543	6,65e-002	
6935	8,9645e-003	0,29457	5,9e-002	
6936	-1,7364e-003	0,28387	5,15e-002	
6937	-1,7364e-003	0,28387	5,9e-002	
6938	-4,5481e-003	0,3125	5,9e-002	
6939	1,6891e-002	0,3125	5,15e-002	
