#Exudyn implicit second order time integration sensor output file
#measure Body number = 4
#OutputVariableType = AngularVelocityLocal
#simulation started = 2023-05-15,09:34:40
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 3
#Exudyn version = 1.6.103.dev1; Python3.8.13; Linux FLOAT64
#
0,0,0,0
0.00199980002,-2.768905565e-37,8.210366159e-37,0.00264632655
0.00299970003,1.367370462e-36,1.999758184e-36,0.003969327327
0.00399960004,-4.090563579e-36,3.074800514e-36,0.005292133101
0.00499950005,9.505728857e-36,5.800139468e-36,0.006614678861
0.00599940006,-3.334587988e-40,6.147851128e-40,0.007936899558
0.00699930007,-6.171205663e-40,2.204917741e-39,0.009258730124
0.00799920008,-8.14365467e-40,1.289303966e-39,0.01058010551
0.00899910009,-1.548602747e-39,6.821043736e-39,0.01190096063
0.0099990001,-1.681959368e-39,1.421136642e-39,0.01322123037
0.01099890011,-3.419450387e-39,1.757152613e-38,0.01454084957
0.01199880012,-3.017337841e-39,-1.119555928e-39,0.01585975306
0.01299870013,-6.835500043e-39,3.982466385e-38,0.01717787563
0.01399860014,-4.804740849e-39,-1.062942539e-38,0.01849515201
0.01499850015,-1.265469261e-38,8.202346066e-38,0.01981151691
0.01599840016,-6.867034907e-39,-3.455002347e-38,0.02112690499
0.01699830017,-2.205675022e-38,1.567436094e-37,0.02244125086
0.01799820018,-8.790862342e-39,-8.460936776e-38,0.02375448906
0.01899810019,-3.662297702e-38,2.819130609e-37,0.0250665541
0.0199980002,-9.841874184e-39,-1.78123819e-37,0.02637738043
0.02099790021,-5.842573469e-38,4.821897941e-37,0.02768690242
0.02199780022,-8.870524242e-39,-3.394566409e-37,0.02899505438
0.02299770023,-9.012708695e-38,7.904939204e-37,0.03030177056
0.02399760024,-4.208957779e-39,-6.016291439e-37,0.03160698513
0.02499750025,-1.350860499e-37,1.2496898e-36,0.03291063221
0.02599740026,6.440417099e-39,-1.008079867e-36,0.03421264579
0.02699730027,-1.974738334e-37,1.914413405e-36,0.03551295984
0.02799720028,2.612403508e-38,-1.614566809e-36,0.03681150821
0.02899710029,-1.347359284e-39,-1.154849991e-39,0.03810822471
0.0299970003,2.088312649e-40,-1.339046955e-39,0.039403043
0.03099690031,-1.935356578e-39,-1.821133696e-39,0.04069589667
0.03199680032,6.875769721e-40,-2.048744915e-39,0.04198671919
0.03299670033,-2.817273734e-39,-2.749504902e-39,0.04327544398
0.03399660034,1.455295584e-39,-3.014882447e-39,0.04456200431
0.03499650035,-4.118027269e-39,-4.016184951e-39,0.04584633338
0.03599640036,2.639651848e-39,-4.303835836e-39,0.04712836427
0.03699630037,-6.003893554e-39,-5.71343793e-39,0.04840802994
0.03799620038,4.411482511e-39,-5.99346963e-39,0.04968526325
0.03899610039,-8.692703093e-39,-7.951854697e-39,0.05095999695
0.0399960004,6.995497033e-39,-8.174164491e-39,0.05223216364
0.04099590041,-1.246575378e-38,-1.086280893e-38,0.05350169583
0.04199580042,1.068276538e-38,-1.094986057e-38,0.05476852588
0.04299570043,-1.768159954e-38,-1.46011369e-38,0.05603258604
0.04399560044,1.584515318e-38,-1.443906628e-38,0.05729380842
0.04499550045,-2.479187781e-38,-1.93479984e-38,0.058552125
0.04599540046,2.295186535e-38,-1.877586586e-38,0.05980746762
0.04699530047,-3.43593311e-38,-2.531396533e-38,0.06105976799
0.04799520048,3.258825813e-38,-2.411087734e-38,0.06230895766
0.04899510049,-4.707818228e-38,-3.274231487e-38,0.06355496806
0.0499950005,4.547707552e-38,-3.061219311e-38,0.06479773045
0.05099490051,-6.379701722e-38,-4.191253246e-38,0.06603717596
0.05199480052,6.250226464e-38,-3.846628825e-38,0.06727323555
0.05299470053,-8.554432083e-38,-5.314405498e-38,0.06850584004
0.05399460054,8.473551545e-38,-4.787887192e-38,0.06973492009
0.05499450055,-1.135568134e-37,-6.68002121e-38,0.07096040619
0.05599440056,1.134656685e-37,-5.907572318e-38,0.07218222867
0.05699430057,-1.493107191e-37,-8.329241383e-38,0.07340031771
0.05799420058,1.502311195e-37,-7.230344783e-38,0.07461460331
0.05899410059,-6.847378323e-40,-1.207340985e-40,0.07582501532
0.0599940006,-6.954935628e-40,2.961141916e-40,0.07703148343
0.06099390061,-6.390970232e-40,-2.964740214e-40,0.07823393708
0.06199380062,-6.521430845e-40,2.827240898e-40,0.0794323056
0.06299370063,-5.737925605e-40,-5.268414852e-40,0.08062651812
0.06399360064,-5.90822809e-40,2.695372649e-40,0.08181650359
0.06499350065,-4.846405776e-40,-8.251647151e-40,0.08300219079
0.06599340066,-5.079878341e-40,2.588071828e-40,0.0841835083
