#Exudyn implicit second order time integration sensor output file
#measure Node number = 3
#OutputVariableType = Coordinates
#simulation started = 2023-05-23,11:44:49
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 2
#Exudyn version = 1.6.103.dev1; Python3.8.13; Linux FLOAT64
#
0,2801181.915,3327340.588
0.00199980002,2759532.45,3378255.201
0.00299970003,2728746.536,3415891.537
0.00399960004,2710622.028,3438049.423
0.00499950005,2708872.48,3440188.371
0.00599940006,2723750.515,3421999.339
0.00699930007,2746330.751,3394394.154
0.00799920008,2760890.49,3376594.966
0.00899910009,2769741.683,3365774.512
0.0099990001,2772242.749,3362717.045
0.01099890011,2774312.12,3360187.307
0.01199880012,2776149.198,3357941.556
0.01299870013,2779400.165,3353967.384
0.01399860014,2782719.562,3349909.589
0.01499850015,2786967.592,3344716.602
0.01599840016,2790737.94,3340107.585
0.01699830017,2796149.956,3333491.775
0.01799820018,2800211.071,3328527.367
0.01899810019,2806900.679,3320349.924
0.0199980002,2812612.728,3313367.467
0.02099790021,2819238.661,3305268.007
0.02199780022,2825227.319,3297947.536
0.02299770023,2827963.419,3294603.004
0.02399760024,2830740.452,3291208.428
0.02499750025,2829987.443,3292128.883
0.02599740026,2831485.972,3290297.13
0.02699730027,2829611.623,3292588.284
0.02799720028,2829891.179,3292246.564
0.02899710029,2829005.444,3293329.268
0.0299970003,2827607.603,3295037.941
0.03099690031,2826381.949,3296536.159
0.03199680032,2823830.345,3299655.171
0.03299670033,2822759.463,3300964.2
0.03399660034,2820726.929,3303448.73
0.03499650035,2819862.369,3304505.559
0.03599640036,2818370.208,3306329.556
0.03699630037,2816992.632,3308013.494
0.03799620038,2815476.176,3309867.197
0.03899610039,2813543.994,3312229.092
0.0399960004,2811598.809,3314606.881
0.04099590041,2809727.527,3316894.344
0.04199580042,2807570.318,3319531.324
0.04299570043,2806242.4,3321154.583
0.04399560044,2804348.398,3323469.832
0.04499550045,2803292.421,3324760.673
0.04599540046,2801720.305,3326682.453
